Time_s,T_meas_C,T_pred_C,Error_C
0.0,4.99690443021303,4.99690443021303,0.0
2.5,4.994107382003534,4.9967645343574505,-0.002657152353916281
9.921999999999995,5.017774851309326,5.0175941131400945,0.00018073816923180885
17.344,5.039087925336417,5.03843862845725,0.0006492968791667053
24.75,5.063703507385652,5.059128629275924,0.004574878109727898
32.172,5.099281112020768,5.079831230347448,0.019449881673319958
39.656,5.141403896603449,5.100597896384874,0.04080600021857439
47.063,5.182309772320341,5.121125542267042,0.06118423005329898
54.453,5.2182227195615125,5.141570353232973,0.07665236632853922
61.953,5.262926081849794,5.162291837434375,0.1006342444154189
69.344,5.300079961831458,5.182633563512142,0.11744639831931636
77.172,5.35840908857002,5.20410294259478,0.15430614597523995
84.735,5.378037351855284,5.224783358935671,0.1532539929196135
92.25,5.4196250248361295,5.245256514756169,0.1743685100799608
99.813,5.4544859210481365,5.26583653759631,0.18864938345182658
107.391,5.501656979732008,5.286447110213841,0.21520986951816745
114.953,5.53282028816306,5.3069354084004985,0.22588487976256122
122.531,5.5878669592946855,5.327415601224627,0.2604513580700587
130.078,5.645871749486061,5.347736090194213,0.29813565929184804
137.641,5.69262577846638,5.368069910489046,0.3245558679773337
145.188,5.743999610513027,5.388271928112841,0.35572768240018604
152.75,5.777349088740527,5.408468160010613,0.3688809287299142
160.328,5.832371601159735,5.428659173940946,0.40371242721878886
167.875,5.880805674417147,5.4487215911034035,0.43208408331374315
175.438,5.922810139423731,5.468606989587822,0.4542031498359096
182.985,5.978959242546689,5.488235124789691,0.4907241177569981
190.531,6.028290508637067,5.507630761547006,0.5206597470900611
198.094,6.065354672655091,5.52682221686184,0.5385324557932512
205.641,6.095545683045423,5.545801140201356,0.549744542844067
213.188,6.152891394468511,5.564632549898929,0.588258844569582
220.735,6.195833050111629,5.583295962374574,0.6125370877370546
228.313,6.238546138384597,5.602023734205506,0.6365224041790905
235.875,6.274937452843608,5.6205565573754415,0.6543808954681669
243.375,6.326259564310974,5.638776500427649,0.6874830638833256
250.875,6.369049847331556,5.656910471222164,0.7121393761093922
258.375,6.40801796780054,5.674907261483477,0.7331107063170634
265.906,6.4520529693529305,5.692866571000174,0.7591863983527567
273.86,6.504899060815351,5.71164589180034,0.7932531690150109
281.469,6.48544687891296,5.729480599301303,0.7559662796116564
289.094,6.588852736298302,5.747261598849811,0.841591137448491
296.656,6.644615893378372,5.764768424152151,0.8798474692262213
304.281,6.685934412184282,5.782314040798778,0.9036203713855038
311.922,6.7254303634266055,5.799814046541388,0.9256163168852174
319.531,6.751908985726002,5.817155101705712,0.9347538840202905
327.156,6.798080801432356,5.834442515109691,0.9636382863226647
334.719,6.8341385117175175,5.851498352883807,0.9826401588337106
342.688,6.8812432950776845,5.8693317709256165,1.011911524152068
350.391,6.906987489490462,5.8864588573613394,1.020528632129123
358.094,6.960698699541776,5.903525206023513,1.0571734935182633
365.813,6.987392153434579,5.92054845148689,1.0668437019476888
373.516,7.028255595890899,5.937424356526487,1.0908312393644124
381.25,7.088502547607797,5.954281433951095,1.134221113656702
388.985,7.09865194312201,5.971078222284176,1.1275737208378338
396.688,7.142215082139811,5.987691440638312,1.1545236415014983
404.469,7.189830729580252,6.003928814269923,1.1859019153103292
412.203,7.213085083610569,6.020073400289245,1.1930116833213233
419.922,7.254044948434831,6.036090647389873,1.2179543010449576
427.641,7.280618405906554,6.05201722038995,1.2286011855166041
435.36,7.327413454340342,6.067890289209716,1.2595231651306262
443.11,7.355811940736963,6.08331650125573,1.272495439481233
450.844,7.37626401740491,6.0985831531416155,1.2776808642632949
458.547,7.405637823772579,6.11373194940686,1.2919058743657184
466.328,7.450122273253304,6.129024055590397,1.3210982176629065
474.063,7.47792339510271,6.144150569719256,1.3337728253834538
481.844,7.508613108600444,6.159276848176163,1.3493362604242805
490.063,7.517835079542332,6.175164201389386,1.342670878152946
497.906,7.57472021677131,6.189791091950315,1.384929124820995
505.781,7.59979560299533,6.204442099943586,1.3953535030517443
513.594,7.63431256499965,6.218931078026801,1.4153814869728496
521.453,7.679111651509399,6.233481497853748,1.4456301536556513
529.281,7.695753890448312,6.24781068856859,1.4479432018797223
537.141,7.71978131422085,6.262224297319314,1.4575570169015357
544.953,7.760552474093926,6.276403084978816,1.4841493891151094
552.813,7.780309692372976,6.2902361567637,1.4900735356092758
560.641,7.813049923959018,6.3039889168107095,1.5090610071483086
568.516,7.84055573794269,6.317723847274504,1.5228318906681864
576.313,7.87101320498816,6.33172503797527,1.5392881670128906
584.172,7.880374466425035,6.3453185097452804,1.5350559566797548
592.0,7.914089768790663,6.358770978418399,1.5553187903722643
599.86,7.944577252570775,6.3722276047502815,1.5723496478204932
607.656,7.950528174404747,6.385538715409625,1.5649894589951217
615.531,7.977864454261415,6.39896079760806,1.5789036566533552
623.36,8.022200556377134,6.412242396987732,1.6099581593894028
631.219,8.062615064685314,6.425026925153243,1.6375881395320713
639.031,8.068325200298249,6.437664920079064,1.6306602802191845
646.891,8.100791696982926,6.450377497357938,1.6504141996249873
654.719,8.10467344638557,6.462978095187357,1.641695351198213
662.578,8.118974022993497,6.475578144002337,1.6433958789911598
670.375,8.154079555982028,6.4880468984926445,1.6660326574893833
678.25,8.157172764089164,6.500504540203321,1.656668223885844
686.047,8.181745963796622,6.512852826571155,1.6688931372254672
693.953,8.212093281920788,6.5248513717746714,1.687241910146117
701.766,8.242080009376485,6.536664419717971,1.7054155896585144
709.656,8.264532067510844,6.548489536870061,1.7160425306407827
717.531,8.279080117280756,6.560289369354663,1.7187907479260929
725.375,8.31413914757136,6.5719623522603285,1.7421767953110319
733.281,8.312277879539534,6.58326970051835,1.7290081790211849
741.094,8.31730805274934,6.59442415540851,1.7228838973408296
749.0,8.344433212492476,6.6056363956445905,1.7387968168478851
756.875,8.364505030127829,6.616754239504346,1.7477507906234822
764.735,8.374161710836612,6.627844062525938,1.746317648310674
772.688,8.385576893023199,6.639003551783768,1.746573341239431
780.5,8.404809739518633,6.649929131293229,1.7548806082254043
788.36,8.425817285323053,6.660856660170884,1.7649606251521686
796.25,8.471826086386056,6.6717685480249385,1.8000575383611173
804.063,8.50110984501696,6.6825671368423345,1.8185427081746264
811.969,8.511772537261328,6.6933980961825785,1.818374441078749
819.844,8.531546324941457,6.703697836735636,1.827848488205821
827.688,8.545224755374772,6.7139190763745145,1.8313056790002573
835.61,8.562197019038225,6.724175880883683,1.8380211381545415
843.547,8.576341354197764,6.734449340732758,1.8418920134650056
851.422,8.526639671231557,6.744636858585681,1.7820028126458762
859.297,8.51330058105136,6.754760039422535,1.7585405416288244
867.11,8.513755594761147,6.764726441689449,1.7490291530716977
874.985,8.406701687381105,6.774260260665125,1.63244142671598
882.828,8.17813129602928,6.783645146152586,1.3944861498766938
890.766,7.981588700691455,6.7931751329005605,1.188413567790895
898.688,7.820331422812163,6.802626870618894,1.017704552193269
906.485,7.814646798645459,6.811868119921578,1.0027786787238808
914.391,7.732030662161531,6.821161632875326,0.9108690292862045
