Time_s,T_meas_C,T_pred_C,Error_C
0.0,5.795526365402165,5.795526365402165,0.0
2.515000000000001,5.79541601549983,5.794483049314439,0.0009329661853909599
10.077999999999996,5.807929168294089,5.812991662996816,-0.005062494702727349
17.64,5.82407741621539,5.831483064334246,-0.007405648118855801
25.187,5.83859285114118,5.84990636448831,-0.0113135133471296
32.733999999999995,5.86843216715014,5.868247250656887,0.00018491649325369508
40.281,5.89577364369015,5.886561898975137,0.009211744715012848
47.843,5.926779958019,5.904848768656682,0.021931189362318193
55.375,5.961275841317566,5.923032193276492,0.03824364804107461
62.968,5.994151847631829,5.941270645547637,0.052881202084192225
70.812,6.027974777591126,5.960072369713761,0.0679024078773649
78.531,6.066387749326343,5.978627303440288,0.08776044588605458
86.203,6.106758382412091,5.996952567286569,0.10980581512552146
93.843,6.151217752511016,6.015091847442716,0.13612590506830013
101.547,6.19873300172954,6.033409817807287,0.16532318392225331
109.234,6.240429125335078,6.051606436028718,0.18882268930636048
116.859,6.272455097466195,6.069597956558368,0.20285714090782658
124.562,6.317313582630048,6.087737771329278,0.22957581130076932
132.23399999999998,6.355401610087739,6.105753351992098,0.2496482580956414
139.875,6.394433612225677,6.123647832412921,0.27078577981275576
147.562,6.447981489053789,6.141589648607684,0.30639184044610523
155.203,6.490268362866299,6.1593939269997025,0.3308744358665967
162.89,6.600294733975906,6.177259973347491,0.42303476062841483
170.531,6.642805300679824,6.194962342226152,0.4478429584536725
178.187,6.681017008481567,6.212616007634948,0.46840100084661884
185.922,6.669261708836763,6.230381087093264,0.4388806217434995
193.547,6.728307235074422,6.247755863597868,0.4805513714765546
201.25,6.81520670004565,6.265040363920461,0.550166336125189
208.906,6.842813388657053,6.281973273392349,0.5608401152647042
216.547,6.884415236482324,6.2987305511081875,0.5856846853741366
224.187,6.94299999363844,6.315327748992923,0.6276722446455176
231.875,6.947629556280561,6.331932255356286,0.6156973009242757
239.468,6.982757141447391,6.348149353084312,0.6346077883630787
247.125,7.018685009045541,6.364356200407055,0.6543288086384855
255.203,7.0534400617652775,6.381362646252972,0.6720774155123053
263.328,7.099322889854157,6.398418368497395,0.7009045213567626
271.234,7.1466814417316105,6.414814450257844,0.7318669914737663
279.14,7.217270355997802,6.431084466697572,0.7861858893002296
287.0,7.252765350164989,6.447201622302792,0.8055637278621965
