Time_s,T_meas_C,T_pred_C,Error_C
0.0,9.271562908717907,9.271562908717907,0.0
2.5,9.20612856281694,9.264380363272693,-0.05825180045575351
10.406000000000006,9.115077111329237,9.264331612406615,-0.1492545010773778
18.359,9.085866367811583,9.264265618348968,-0.17839925053738526
26.328000000000003,9.059054299310754,9.26423383169872,-0.20517953238796593
34.234,8.987348938092154,9.264164678779812,-0.2768157406876579
42.109,8.983899429225799,9.264117450246525,-0.2802180210207261
50.0,8.960287324578855,9.264090950696582,-0.3038036261177268
57.891000000000005,8.890532235679556,9.26403079200578,-0.37349855632622386
65.766,8.828423747560977,9.264020899745134,-0.4355971521841564
74.047,8.7992874634036,9.263982634912013,-0.46469517150841355
82.094,8.754331040183686,9.263939580297661,-0.5096085401139749
90.109,8.762015983682067,9.263908179263693,-0.5018921955816253
98.109,8.734044503698984,9.263881334816878,-0.529836831117894
106.156,8.740214276084577,9.263833749717724,-0.523619473633147
114.156,8.735713047898935,9.263842177359287,-0.5281291294603516
122.141,8.685419752149686,9.263822232735398,-0.5784024805857122
130.188,8.696084533201564,9.263793665683046,-0.5677091324814825
138.297,8.66807806843529,9.263735526506554,-0.5956574580712637
146.313,8.661845319569688,9.263694577883795,-0.6018492583141075
154.297,8.58618282493858,9.263652283104246,-0.6774694581656657
162.328,8.592024204936513,9.263612028289943,-0.6715878233534305
170.313,8.605878519515663,9.263619094627096,-0.6577405751114327
178.359,8.587062525184216,9.263586095917312,-0.6765235707330959
186.344,8.564459294177635,9.26356524284622,-0.6991059486685849
194.391,8.567631994642765,9.263563128210526,-0.6959311335677612
202.422,8.55394881779583,9.263555899229688,-0.7096070814338589
210.406,8.548136486520868,9.26353783349194,-0.7154013469710723
218.438,8.540159861574239,9.263524778864003,-0.7233649172897643
226.422,8.560926640167516,9.263522394631277,-0.7025957544637613
234.453,8.546926393097843,9.263536718068055,-0.7166103249702118
242.438,8.560922865774758,9.263513757614698,-0.7025908918399395
250.391,8.53942619550671,9.263450734773553,-0.7240245392668427
258.344,8.604146484867265,9.263401450667995,-0.6592549658007307
266.328,8.56106780279715,9.263422288817736,-0.702354486020587
274.297,8.590699405317809,9.263431351814868,-0.6727319464970591
282.25,8.541547178235811,9.263415126322556,-0.7218679480867447
290.203,8.539646366034292,9.263407190799493,-0.7237608247652005
298.188,8.535330323446157,9.26334671094619,-0.7280163875000323
306.203,8.543932889346596,9.263359012242729,-0.7194261228961327
314.203,8.616966008529985,9.263360867954043,-0.646394859424058
322.172,8.592900070518185,9.263371516373095,-0.6704714458549095
330.109,8.574895667761178,9.263367065020566,-0.6884713972593879
