Time_s,T_meas_C,T_pred_C,Error_C
0.0,5.685535074662302,5.685535074662302,0.0
9.375000000000004,5.69991682630483,5.685880081725581,0.014036744579248861
24.438,5.72622126630645,5.686434255986397,0.03978701032005283
38.797,5.782391099021233,5.704657536334509,0.07773356268672327
53.157,5.831607631064807,5.722865944791754,0.1087416862730528
67.422,5.883931694984119,5.740894705619721,0.1430369893643979
81.75,5.968598831084385,5.758981658971926,0.20961717211245912
96.078,6.041327096059086,5.777039032979526,0.2642880630795599
110.344,6.116317540347998,5.795000946132022,0.32131659421597547
124.578,6.195935866761164,5.8129059190651855,0.3830299476959782
138.875,6.258716988361356,5.8309351471835456,0.4277818411778105
153.188,6.33038488070652,5.848958761232688,0.4814261194738316
167.438,6.418299891608004,5.8667881748326804,0.5515117167753232
181.688,6.495205075258537,5.884716593038035,0.6104884822205019
195.969,6.565464659865093,5.902653983662242,0.6628106762028505
210.235,6.6405453383409,5.920522779695987,0.7200225586449127
224.485,6.714007431094457,5.938363636195291,0.7756437948991657
238.797,6.7860932074399765,5.956281004121893,0.8298122033180837
253.047,6.851650803581928,5.974075583034284,0.8775752205476444
267.297,6.898523255249796,5.991856277384482,0.9066669778653145
281.578,6.980839609418445,6.0096933212160435,0.9711462882024016
295.797,7.064292263369998,6.027496846727864,1.0367954166421338
310.063,7.129447402702912,6.04524943764278,1.0841979650601319
324.282,7.190079907937147,6.062889835599957,1.1271900723371893
338.578,7.237426845499874,6.0805957725132505,1.1568310729866234
352.844,7.306872601620105,6.098344903053479,1.208527698566626
367.094,7.364337379886376,6.116055265944553,1.2482821139418228
381.328,7.448738000081557,6.133705082795349,1.3150329172862074
395.547,7.494739475511919,6.151296784718043,1.343442690793876
409.797,7.562168058689469,6.168977911871404,1.393190146818065
424.016,7.628200443696182,6.186564261557273,1.4416361821389083
438.313,7.60304755463166,6.204229691145491,1.398817863486169
452.641,7.57383628406404,6.22190527890835,1.3519310051556896
466.938,7.304105232466018,6.2395604412588686,1.0645447912071493
481.219,7.042154768373537,6.257182239857796,0.7849725285157412
495.422,6.962205619451339,6.274623642407819,0.6875819770435205
509.688,6.825107904130908,6.2921964636905745,0.5329114404403335
523.985,6.72469257977307,6.309765287773109,0.4149272919999607
538.235,6.523614576661405,6.327244830557669,0.19636974610373592
552.563,6.367789977845533,6.344801401587341,0.02298857625819206
566.891,6.28177575228125,6.362384894061408,-0.08060914178015732
581.188,6.241195362283992,6.379839560810239,-0.13864419852624632
595.422,6.158753560984504,6.397313382274744,-0.23855982129023978
609.672,6.169970191736507,6.414717609868542,-0.24474741813203504
623.985,6.084406426385329,6.432245879458485,-0.34783945307315545
638.266,6.207300582332756,6.449754831699173,-0.2424542493664168
652.5,6.411644956577796,6.467088348951807,-0.05544339237401097
666.797,6.499307648551201,6.484527254260338,0.014780394290863086
681.172,6.574673401224027,6.50202551963133,0.07264788159269742
695.469,6.6497708739804215,6.519457799310876,0.13031307466954534
709.766,6.700657630818787,6.536854291177014,0.16380333964177307
