Time_s,T_meas_C,T_pred_C,Error_C
0.0,4.779042205440951,4.779042205440951,0.0
9.329,4.822025319892629,4.783086447389951,0.038938872502678024
23.5,4.858544853590733,4.7892104839973495,0.0693343695933839
36.922,4.912053200138312,4.81641183625669,0.09564136388162225
50.407,4.968567857275185,4.8435942063963155,0.12497365087886969
63.75,5.021075724087091,4.870388420154049,0.15068730393304275
77.188,5.087219381222234,4.897269921073503,0.18994946014873104
90.625,5.200761656361101,4.923946488529385,0.27681516783171656
104.063,5.26216165444059,4.950589915077216,0.3115717393633739
117.454,5.333921155155276,4.976975318372824,0.35694583678245273
130.844,5.418034257901922,5.003257153399556,0.4147771045023658
144.25,5.467167275717612,5.029432553144825,0.4377347225727872
157.579,5.513061236595739,5.0552843901240685,0.4577768464716705
170.907,5.574907780436337,5.081023772736771,0.49388400769956675
184.344,5.653937283447723,5.106919982150454,0.5470173012972692
197.688,5.720621360997526,5.132460903306238,0.5881604576912878
211.11,5.788686502857136,5.158060964467401,0.6306255383897348
224.391,5.834175864999971,5.183376622408625,0.6507992425913462
237.766,5.896199363276852,5.20871328119294,0.6874860820839119
251.172,5.993029682500207,5.233937997876315,0.7590916846238924
264.547,6.057207715384325,5.259038861392115,0.7981688539922098
277.954,6.126355040209765,5.28409413761427,0.8422609025954948
291.282,6.19844236069221,5.308897273063221,0.8895450876289894
304.625,6.255354324959439,5.333528809583475,0.9218255153759642
318.032,6.302326787117052,5.358243259802996,0.9440835273140564
331.422,6.38414012889045,5.382776351770668,1.0013637771197814
344.829,6.440733885480174,5.407177665632991,1.033556219847183
358.157,6.4965257744574,5.431317533900873,1.0652082405565269
371.5,6.564554949476976,5.455446393038157,1.1091085564388194
384.797,6.615095892810912,5.479376191901365,1.1357197009095463
398.141,6.676042107107191,5.503193716299908,1.1728483908072835
411.563,6.745500159573877,5.527165926326936,1.2183342332469405
424.938,6.795069559168195,5.550997940172989,1.2440716189952061
438.36,6.821017787999891,5.5747211270878445,1.246296660912046
451.766,6.877859992395438,5.598308610225625,1.2795513821698128
465.125,6.945270986799557,5.62169053863145,1.3235804481681068
478.485,7.0106780702798295,5.644901534734566,1.3657765355452636
491.86,7.045393980332977,5.668140433396126,1.377253546936851
505.204,7.102851320263987,5.691125895103051,1.4117254251609364
518.61,7.146548140135477,5.714256214492556,1.4322919256429207
531.985,7.170704658032892,5.737113041729345,1.4335916163035467
545.344,7.237559163911965,5.7598713620590125,1.4776878018529525
558.719,7.276650949296595,5.782616562380735,1.4940343869158603
572.079,7.320247800570773,5.805200398894224,1.5150474016765498
585.454,7.384300982025523,5.827647962543737,1.5566530194817858
598.86,7.41410421206021,5.850042623748155,1.5640615883120557
612.266,7.470563703638519,5.872396739110046,1.598166964528473
625.641,7.495311685925982,5.8945159110129515,1.6007957749130304
638.969,7.526731962049961,5.9165323913548535,1.6101995706951078
652.344,7.573445326876652,5.938580108727951,1.6348652181487013
665.735,7.6406930203543135,5.9605001687881405,1.680192851566173
679.141,7.660561745504076,5.982316334569484,1.6782454109345917
692.516,7.710823878156654,6.004035861769333,1.7067880163873204
705.907,7.745953756727625,6.025727831478953,1.7202259252486716
719.313,7.742823864999307,6.047325919193136,1.6954979458061716
732.625,7.82365767703788,6.0685738994476015,1.7550837775902783
745.985,7.845161317113848,6.0898214044513335,1.7553399126625147
759.313,7.857056321909744,6.110976359336087,1.7460799625736572
772.688,7.9312714923406,6.132041741620734,1.7992297507198662
786.047,7.959504607561369,6.153042415267226,1.806462192294143
799.469,7.979483474837388,6.174032548139642,1.8054509266977465
812.844,8.001684672340687,6.19490998235872,1.8067746899819674
826.235,7.982497953148661,6.215624392235538,1.7668735609131225
839.563,8.042535329899875,6.236158403683348,1.8063769262165277
852.938,8.038081106625006,6.256661678603864,1.7814194280211417
866.344,8.058477311492613,6.277142557462339,1.781334754030274
879.672,8.101204353914612,6.2974715111681165,1.8037328427464958
893.032,8.123183128558331,6.31758367120682,1.8055994573515113
906.375,8.14427625146748,6.337654347935757,1.8066219035317221
919.797,8.136781645536228,6.3578767086837,1.7789049368525278
933.172,8.161935872754576,6.377862573214891,1.7840732995396849
946.594,8.165515888234447,6.397823816326631,1.767692071907816
959.922,8.188447900972978,6.4175973403335576,1.7708505606394205
973.235,8.197888145850872,6.437203618295778,1.7606845275550933
986.641,8.19103415787038,6.456843444732908,1.7341907131374716
999.938,8.243216935805231,6.4762521115929195,1.7669648242123115
1013.313,8.258680069942455,6.495730521492736,1.7629495484497193
1026.735,8.269953609138614,6.5151732176686386,1.7547803914699758
1040.094,8.229403270310959,6.53452326385347,1.6948800064574892
1053.5,8.080716922888444,6.553738278656382,1.526978644232062
1066.907,7.787675020417423,6.572920359957552,1.2147546604598718
