Time_s,T_meas_C,T_pred_C,Error_C
0.0,8.87729954678877,8.87729954678877,0.0
2.5,8.843846452133024,8.874434664211888,-0.03058821207886453
9.031,8.792985141387549,8.869277083382554,-0.07629194199500589
15.594,8.762854809232191,8.864110970388053,-0.10125616115586134
22.188,8.726745637504871,8.858924742310554,-0.13217910480568307
28.703000000000003,8.68538446433098,8.853810011140707,-0.16842554680972732
35.25,8.66099126885587,8.848673232137456,-0.1876819632815856
41.797,8.593153622531336,8.843548007779647,-0.2503943852483115
48.313,8.550559977505143,8.838462679189078,-0.28790270168393484
54.875,8.516355579172892,8.83335294886581,-0.3169973696929187
61.375,8.504620064750124,8.828295030109581,-0.32367496535945683
67.875,8.4809318833431,8.823245083159904,-0.34231319981680386
74.422,8.457780017762094,8.818175572457552,-0.36039555469545803
80.969,8.431390466553216,8.813116009785977,-0.3817255432327613
87.51599999999999,8.406436046308478,8.80806097298571,-0.40162492667723093
94.016,8.3816411781955,8.803055354747267,-0.4214141765517674
100.516,8.338054011293211,8.798055061804638,-0.46000105051142626
107.078,8.30532812020508,8.793015167725335,-0.4876870475202537
113.922,8.29254747407332,8.787769202309233,-0.49522172823591326
120.563,8.270766960213233,8.782692572049726,-0.5119256118364923
127.172,8.245803570623956,8.777644522870032,-0.5318409522460765
133.797,8.214675342057333,8.772597584830311,-0.5579222427729782
140.406,8.182330213565695,8.767575989306353,-0.585245775740658
147.031,8.178041393828577,8.762548435684067,-0.5845070418554901
153.656,8.161088327795612,8.757530113410068,-0.5964417856144557
160.266,8.142195421870754,8.75253279519573,-0.6103373733249757
166.891,8.131149991328146,8.747530707566987,-0.6163807162388419
173.5,8.15271884149295,8.742556788027581,-0.5898379465346313
180.11,8.154951036269459,8.737591623392248,-0.5826405871227891
186.735,8.110369831649663,8.732617375995378,-0.6222475443457149
193.36,8.114963407424902,8.727659860223241,-0.612696452798339
199.985,8.12915368904299,8.722705643188968,-0.593551954145978
206.594,8.133092726240346,8.717771962022377,-0.5846792357820316
213.188,8.107610204564466,8.712858967992942,-0.6052487634284756
219.813,8.111560666552572,8.707930675496062,-0.5963700089434898
226.406,8.118745752349556,8.703035656314846,-0.5842899039652902
233.016,8.096767688745157,8.69813675804596,-0.6013690693008034
239.594,8.07423407022017,8.693267235212803,-0.6190331649926328
246.203,8.085714254154821,8.688390929706125,-0.6026766755513044
252.781,8.070044927499902,8.683541207801873,-0.6134962803019715
259.36,8.076038486843585,8.67870261921799,-0.6026641323744055
265.969,8.049306207543516,8.673852879092301,-0.6245466715487851
272.578,8.050406627554695,8.669008627810687,-0.6186020002559918
279.156,8.044825416561968,8.66419863446998,-0.6193732179080111
285.719,8.05450455582826,8.659410318177274,-0.6049057623490146
292.297,8.069198481098741,8.65461259270647,-0.5854141116077294
298.875,8.059883247979007,8.649827884077196,-0.5899446360981884
305.485,8.044821165517812,8.645036212555045,-0.6002150470372332
312.063,8.049270221966077,8.640276944869726,-0.5910067229036482
318.641,8.058484175410099,8.635520874826044,-0.5770366994159453
325.219,8.049183540245952,8.630773674997585,-0.5815901347516323
331.797,8.026124919576958,8.626034963016062,-0.5999100434391043
338.422,8.018047213756471,8.621273662977877,-0.6032264492214061
345.031,8.028870175352589,8.616525906179783,-0.5876557308271941
351.672,8.040451383562653,8.611759419523654,-0.5713080359610014
358.328,8.026668731904152,8.60698209319572,-0.5803133612915676
364.953,8.033046871010459,8.602229384810254,-0.5691825137997952
371.641,8.025986769237075,8.597433261918308,-0.5714464926812326
378.297,8.012795064846273,8.592662821086158,-0.5798677562398851
384.891,8.008331874607027,8.587933312987104,-0.5796014383800774
391.469,8.031822491301954,8.58322331964168,-0.5514008283397267
398.031,8.02112337629543,8.578525260298271,-0.5574018840028412
404.625,8.032575619508,8.57380383306871,-0.5412282135607107
411.219,8.019086141325927,8.569088417812289,-0.5500022764863619
417.781,8.025487085105265,8.56439521197463,-0.5389081268693641
424.36,8.028019461930043,8.559701468698144,-0.5316820067681007
431.0,8.043447524667155,8.554960041483012,-0.5115125168158574
437.594,8.04617792551126,8.550257213575001,-0.5040792880637408
444.156,8.045629384984942,8.54558217816682,-0.4999527931818779
450.735,8.038507868493735,8.540901759101754,-0.502393890608019
457.344,8.053952999556541,8.536198079004475,-0.4822450794479334
463.906,8.047482849832418,8.53152976562357,-0.48404691579115244
470.485,8.057248993029775,8.526860857826332,-0.4696118647965566
477.047,8.050261687478713,8.522200225394544,-0.47193853791583074
483.641,8.048793338043776,8.517521232772646,-0.46872789472887
490.219,8.043907244616882,8.51286179419185,-0.46895454957496696
496.781,8.076875211567831,8.50820792173427,-0.4313327101664388
503.36,8.081817197522744,8.50354425880072,-0.4217270612779753
509.922,8.084293022514894,8.498906997642345,-0.4146139751274518
516.5,8.091368723138967,8.49426684579422,-0.4028981226552535
523.063,8.074169020128835,8.489636463588969,-0.415467443460134
529.641,8.13957030187879,8.485006305064159,-0.3454360031853696
536.219,8.155242564350868,8.480379251478867,-0.3251366871279995
542.781,8.15908012226694,8.47576585560336,-0.3166857333364206
