Time_s,T_meas_C,T_pred_C,Error_C
0.0,9.271562908717907,9.271562908717907,0.0
2.5,9.20612856281694,9.268196849697546,-0.062068286880606394
10.406000000000006,9.115077111329237,9.260370551832683,-0.14529344050344584
18.359,9.085866367811583,9.252514394369447,-0.16664802655786382
26.328000000000003,9.059054299310754,9.24466556762815,-0.1856112683173965
34.234,8.987348938092154,9.236892844539895,-0.24954390644774094
42.109,8.983899429225799,9.229171735959493,-0.24527230673369438
50.0,8.960287324578855,9.221455902561255,-0.26116857798239934
57.891000000000005,8.890532235679556,9.213754265274757,-0.3232220295952004
65.766,8.828423747560977,9.206092756294181,-0.3776690087332035
74.047,8.7992874634036,9.19805195334951,-0.3987644899459113
82.094,8.754331040183686,9.190257156143563,-0.4359261159598766
90.109,8.762015983682067,9.182513628049009,-0.42049764436694126
98.109,8.734044503698984,9.17480384473532,-0.44075934103633685
106.156,8.740214276084577,9.16706493498376,-0.4268506588991823
114.156,8.735713047898935,9.159396820718891,-0.42368377281995606
122.141,8.685419752149686,9.151758064998676,-0.46633831284898974
130.188,8.696084533201564,9.144077502760437,-0.44799296955887336
138.297,8.66807806843529,9.136352914816667,-0.4682748463813766
146.313,8.661845319569688,9.128737638975746,-0.4668923194060586
154.297,8.58618282493858,9.121170917323484,-0.5349880923849035
162.328,8.592024204936513,9.113578267069611,-0.5215540621330987
170.313,8.605878519515663,9.106053244227743,-0.50017472471208
178.359,8.587062525184216,9.09848404788389,-0.5114215226996741
186.344,8.564459294177635,9.090991951720008,-0.5265326575423739
194.391,8.567631994642765,9.083462229770243,-0.5158302351274777
202.422,8.55394881779583,9.075965110339855,-0.5220162925440253
210.406,8.548136486520868,9.068528593238234,-0.5203921067173667
218.438,8.540159861574239,9.061066036104677,-0.5209061745304382
226.422,8.560926640167516,9.053667382363333,-0.4927407421958172
234.453,8.546926393097843,9.046245199853034,-0.49931880675519125
242.438,8.560922865774758,9.0388788229119,-0.47795595713714256
250.391,8.53942619550671,9.031554663275738,-0.4921284677690281
258.344,8.604146484867265,9.024249766673904,-0.4201032818066395
266.328,8.56106780279715,9.016942716796226,-0.455874913999077
274.297,8.590699405317809,9.009665541800214,-0.4189661364824051
282.25,8.541547178235811,9.002417328899945,-0.4608701506641335
290.203,8.539646366034292,8.995187549627076,-0.45554118359278384
298.188,8.535330323446157,8.987939593167189,-0.452609269721032
306.203,8.543932889346596,8.980690984125644,-0.4367580947790479
314.203,8.616966008529985,8.973472172402607,-0.3565061638726217
322.172,8.592900070518185,8.966299806304834,-0.37339973578664853
330.109,8.574895667761178,8.959171575410451,-0.38427590764927366
338.078,8.561262034723692,8.952026104018584,-0.3907640692948924
346.047,8.567092775531679,8.944904662154146,-0.37781188662246734
354.0,8.668866517788404,8.937816272734368,-0.2689497549459645
361.953,8.648472169245341,8.93074313246701,-0.2822709632216682
369.938,8.656824103584093,8.92366566812129,-0.2668415645371969
377.922,8.599947187950363,8.916590206974133,-0.3166430190237701
385.875,8.614063590285253,8.909562110199987,-0.29549851991473375
393.828,8.616319053871425,8.902553903470784,-0.2862348495993583
401.797,8.631753827939498,8.895547144646876,-0.26379331670737827
409.797,8.620695448950157,8.888533746265024,-0.2678382973148672
417.797,8.648144376390745,8.881535159336725,-0.23339078294598004
425.781,8.658826116093822,8.874565087671726,-0.21573897157790434
433.781,8.653146451765236,8.867599236643263,-0.2144527848780271
441.75,8.644123619482714,8.86067143474806,-0.21654781526534528
449.734,8.64051093429273,8.853753474873463,-0.21324254058073322
457.703,8.674797684758644,8.84685758795989,-0.1720599032012462
465.703,8.683552551656382,8.83994363882795,-0.1563910871715688
473.719,8.696129979757721,8.833017959523872,-0.13688797976615064
481.688,8.698956574354545,8.826139014417357,-0.12718244006281232
489.672,8.735925516918416,8.81924770852975,-0.0833221916113338
497.656,8.727942339961333,8.812362110463141,-0.0844197705018086
505.672,8.785278280710212,8.805458052568849,-0.020179771858636286
513.672,8.768988043249065,8.79857286921887,-0.029584825969804385
521.688,8.806176250037128,8.791682219617828,0.014494030419299975
530.406,8.842739749649429,8.78419028892119,0.058549460728238856
538.688,8.817172415135142,8.777082100398967,0.04009031473617419
546.875,8.857439698954085,8.770065053926826,0.08737464502725878
555.078,8.862177235731588,8.763040730936263,0.09913650479532521
563.359,8.90285971110515,8.755959595242617,0.1469001158625325
571.547,8.93359804406898,8.748903482165778,0.18469456190320166
579.734,8.938464577449594,8.741860606130432,0.19660397131916163
587.969,8.944280742378073,8.734788981755122,0.20949176062295116
596.234,8.95184218696078,8.727633968705556,0.22420821825522452
604.438,8.949917163625498,8.720543922276203,0.22937324134929504
612.625,8.964134254783316,8.713484103800331,0.2506501509829846
621.203,8.99555082719897,8.706032298155389,0.28951852904358155
629.625,8.989074389422807,8.698730579352222,0.29034381007058485
637.953,9.01258987068413,8.691524827326477,0.3210650433576525
646.25,8.993007136700312,8.68435268097718,0.30865445572313277
654.547,9.01135284553428,8.677129225277318,0.33422362025696195
662.875,9.025300975659189,8.66989570604543,0.3554052696137582
671.172,9.03295784569911,8.662710231498068,0.3702476142010429
679.453,8.983966848727754,8.655542487399531,0.3284243613282225
687.75,8.975507180973702,8.648377344428424,0.3271298365452786
696.078,9.004476765756571,8.641146305990524,0.36333045976604694
704.375,9.007967683505074,8.633935294188284,0.37403238931679006
712.656,9.011417026556954,8.626750610506807,0.3846664160501465
720.953,9.021521858128068,8.61956304948569,0.40195880864237843
729.281,9.027261210660296,8.61236206065682,0.41489915000347644
737.578,9.05087175603888,8.605137821337456,0.4457339347014244
745.875,9.04051663251918,8.597933603382538,0.4425830291366424
754.156,9.053274693051712,8.590759400898207,0.46251529215350473
762.5,9.057210510921625,8.583482670762436,0.4737278401591887
770.828,9.085162653835114,8.576237593537073,0.5089250602980417
779.125,9.084004773677398,8.56903495670033,0.514969816977068
787.422,9.10093800619906,8.561840576434353,0.5390974297647073
795.719,9.103173990765605,8.554658983336127,0.5485150074294776
804.031,9.110956989461586,8.547482709829167,0.5634742796324197
812.328,9.127080736861751,8.54025821503782,0.5868225218239314
820.625,9.11391856878799,8.53305884711776,0.5808597216702296
828.938,9.092027327861322,8.525860419618278,0.5661669082430443
837.297,9.1170034428212,8.51863509382144,0.5983683489997613
845.641,9.13824273012567,8.511372435293977,0.6268702948316935
853.984,9.143565665416336,8.50413371299317,0.6394319524231662
862.313,9.120203014639872,8.496923729743306,0.6232792848965651
870.719,9.12490216815836,8.48966150787277,0.6352406602855911
879.125,9.133628923804253,8.482409984540215,0.6512189392640373
887.406,9.140180654190166,8.475275447472198,0.6649052067179682
895.797,9.160465758683618,8.468002492950795,0.6924632657328225
904.125,9.15693903721567,8.460798900727495,0.6961401364881752
912.453,9.15863349913546,8.453607867266635,0.7050256318688248
920.797,9.168431662401243,8.446422668974018,0.7220089934272256
929.172,9.17144358615698,8.439225886646922,0.7322176995100591
937.594,9.16708609263949,8.431998905828475,0.7350871868110147
945.922,9.164667091937936,8.424812737433744,0.7398543545041925
954.25,9.254414105791266,8.417640247805053,0.8367738579862127
962.625,9.19182965883466,8.410442501312897,0.7813871575217632
970.969,9.206830112352456,8.403227055433476,0.8036030569189805
979.313,9.200801571700442,8.3960243170912,0.8047772546092418
987.656,9.213597271294498,8.388845477461487,0.8247517938330109
995.984,9.24520574810295,8.381689579711793,0.8635161683911576
1004.328,9.283964087662714,8.374533752130262,0.909430335532452
1012.672,9.2576906322525,8.36739490249427,0.890295729758229
1021.016,9.249963296188463,8.3602710868386,0.8896922093498638
1029.359,9.143671147848158,8.35309761027248,0.7905735375756784
1037.703,8.971492285955524,8.345945097597616,0.625547188357908
1046.047,8.76516612850419,8.338807829398117,0.4263582991060719
1054.391,8.58500099914079,8.331680991252792,0.25332000788799824
1062.766,8.421198189039886,8.324541507799866,0.09665668124002025
1071.078,8.30994711544768,8.317470074416741,-0.007522958969062188
1079.469,8.22245632144426,8.310281133648838,-0.08782481220457683
1087.813,8.120480440054349,8.30315827541713,-0.1826778353627816
1096.125,8.012823487521391,8.296063735760342,-0.28324024823895044
1104.406,7.915539072841209,8.288957933068245,-0.3734188602270354
1112.688,7.793602697697887,8.28187329292445,-0.48827059522656313
1120.984,7.636873779200727,8.274786678578034,-0.6379128993773069
1129.313,7.627667356378437,8.267625632927826,-0.6399582765493896
1137.594,7.581993199616519,8.260523918143122,-0.678530718526603
1145.891,7.482524608063041,8.253422375722304,-0.7708977676592621
1154.172,7.300308964198677,8.246345034769563,-0.9460360705708863
1162.484,7.2160257675933375,8.239259516923415,-1.0232337493300774
1170.828,7.133707094753484,8.232095406359441,-1.098388311605957
1179.188,7.122235441085759,8.224919368003226,-1.102683926917467
1187.547,7.052662838394441,8.217728289148454,-1.165065450754013
