Time_s,T_meas_C,T_pred_C,Error_C
0.0,5.850291159286313,5.850291159286313,0.0
9.407,5.874266625508939,5.850429078961568,0.023837546547371247
25.172,5.89569008020591,5.850660181008438,0.04502989919747158
40.141000000000005,5.968176621722529,5.871861303510088,0.09631531821244099
55.032,6.028786854427477,5.892920232715635,0.13586662171184205
69.953,6.11218523656833,5.9140593434982245,0.19812589307010509
84.813,6.179006478926084,5.93506957199977,0.2439369069263142
99.782,6.277962198799818,5.956307112477295,0.32165508632252315
114.672,6.350136459929235,5.977333611376715,0.3728028485525199
129.578,6.443809643286618,5.998401728619902,0.44540791466671603
144.453,6.517709991440902,6.019443290313617,0.4982667011272852
159.328,6.587779679110849,6.04044471855201,0.5473349605588389
174.266,6.668080737228647,6.061590546426655,0.606490190801992
189.125,6.755569067824552,6.082496966023511,0.6730721018010408
204.016,6.841159899779027,6.103508855144336,0.7376510446346902
219.0,6.921754918569426,6.124584489300527,0.797170429268899
233.875,6.994265335252671,6.145559179629277,0.8487061556233941
248.766,7.06915434971683,6.166521626397651,0.9026327233191793
263.657,7.132314061678031,6.187513233609335,0.9448008280686961
278.563,7.220942524792361,6.208511454335777,1.012431070456584
293.469,7.29259377767722,6.229477945419569,1.063115832257651
308.375,7.37694307577476,6.250512570350435,1.1264305054243247
323.282,7.460196248946167,6.271524665766807,1.1886715831793593
338.188,7.509904495099135,6.292526644951747,1.217377850147388
353.016,7.589209859773779,6.313407588841095,1.275802270932684
367.828,7.649784902279824,6.334253044678655,1.3155318576011688
382.735,7.663215576520598,6.355150497521086,1.3080650789995119
397.641,7.64537393019307,6.376047165398519,1.2693267647945516
412.485,7.404007902248544,6.3968473274397075,1.0071605748088368
427.328,7.227358272252999,6.417752478925655,0.8096057933273446
442.157,7.100359383175975,6.438628956252377,0.6617304269235973
457.063,7.012561025508972,6.459568693533656,0.5529923319753154
471.875,6.937517035643312,6.480399946036003,0.45711708960730935
486.75,6.824607313080197,6.501309486179844,0.3232978269003528
501.625,6.776172930910484,6.522225338623117,0.25394759228736685
516.469,6.702113680283468,6.54306171328594,0.1590519669975281
531.297,6.639387128676927,6.563870213477287,0.07551691519963999
546.188,6.585702000391397,6.5847298685940885,0.0009721317973081511
561.016,6.642321123803096,6.605515052236552,0.03680607156654325
575.875,6.850433015735345,6.626348929902577,0.22408408583276795
590.797,6.956290941371162,6.647289209009534,0.30900173236162853
605.657,7.030806509621256,6.6680914418163955,0.36271506780486096
620.563,7.073392395287852,6.689006748580962,0.3843856467068907
635.438,7.137021786572298,6.7098539768142125,0.4271678097580853
650.282,7.192375295702749,6.730688724018167,0.4616865716845817
665.157,7.270419652647474,6.751498225750989,0.518921426896485
680.032,7.314345444949932,6.772310947122714,0.5420344978272187
694.907,7.343732763988583,6.793173179687474,0.5505595843011086
709.75,7.381229742081949,6.813930460085388,0.5672992819965614
724.641,7.424241302969837,6.834754695562738,0.5894866074070988
739.563,7.442950148961291,6.855663553204953,0.5872865957563382
754.438,7.500275184878482,6.876419804775566,0.6238553801029161
769.297,7.499082390433737,6.897228237686263,0.6018541527474746
784.203,7.5612345867869,6.918007404601426,0.6432271821854734
799.11,7.568094774769825,6.9387970356111905,0.6292977391586341
813.985,7.596288495042374,6.959588103742932,0.636700391299442
828.813,7.6458737050665535,6.980260132367803,0.6656135726987502
843.688,7.660138785447899,7.0009994967274265,0.6591392887204721
858.594,7.689999712128707,7.021820374334583,0.6681793377941245
873.469,7.732212880731677,7.042555385100162,0.6896574956315149
888.375,7.756849516123912,7.0633279391900325,0.6935215769338798
903.235,7.794419242275794,7.084060742621962,0.7103584996538315
918.125,7.787714561560869,7.104777962036477,0.6829365995243926
932.953,7.843781429814218,7.125453184956062,0.7183282448581556
947.844,7.872469481537866,7.1462641849524795,0.7262052965853867
962.703,7.901341190602455,7.167015676018634,0.734325514583821
977.641,7.919329580473605,7.187744439157571,0.7315851413160335
992.5,7.944874219646668,7.208478175760034,0.7363960438866348
