AvgVoltage_x,MinVoltage,AvgCurrent_x,MaxTemp_x,DischargeCapacity_Ah,Cycle,RUL,AvgVoltage_y,AvgCurrent_y,MaxTemp_y,CycleCapacity_Ah,Avg_Battery_Impedance,Max_Battery_Impedance,Avg_Rectified_Impedance,Avg_Current_Ratio,Avg_Sense_Current,Avg_Battery_Current
4.188108651124536,4.188108651124536,0.0001306673415663,23.8195202516044,1.8550045207910817,1,52,4.188108651124536,0.0001306673415663,23.8195202516044,1.8550045207910817,0.20029562084344069,0.20029562084344069,0.0,0.0,0.0,0.0
4.18651605270106,4.18651605270106,5.170302428819535e-05,24.314787074430125,1.8431955317089987,2,51,4.18651605270106,5.170302428819535e-05,24.314787074430125,1.8431955317089987,0.1978022598272895,0.1978022598272895,0.0,0.0,0.0,0.0
4.188811210133346,4.188811210133346,-0.0006921549792748,23.74389424918881,1.8396018424355425,3,50,4.188811210133346,0.0006921549792748,23.74389424918881,1.8396018424355425,0.19573023538145545,0.19573023538145545,0.0,0.0,0.0,0.0
4.188875360300162,4.188875360300162,-0.0054884418615978,23.227856809949373,1.8306736044962053,4,49,4.188875360300162,0.0054884418615978,23.227856809949373,1.8306736044962053,0.19412374129065138,0.19412374129065138,0.0,0.0,0.0,0.0
4.189872293159027,4.189872293159027,-0.002049305893922,24.42206822884841,1.8327002069419656,5,48,4.189872293159027,0.002049305893922,24.42206822884841,1.8327002069419656,0.19537959596835114,0.19537959596835114,0.0,0.0,0.0,0.0
4.190288371391284,4.190288371391284,-0.0016859409092118,24.695286535085184,1.8285288846046388,6,47,4.190288371391284,0.0016859409092118,24.695286535085184,1.8285288846046388,0.1940519358402089,0.1940519358402089,0.0,0.0,0.0,0.0
4.190037536076311,4.190037536076311,0.0024302706501015,24.31366014142129,1.8212011895697924,7,46,4.190037536076311,0.0024302706501015,24.31366014142129,1.8212011895697924,0.19544090307802936,0.19544090307802936,0.0,0.0,0.0,0.0
4.190297406725935,4.190297406725935,0.0006149116658496,23.917267950078497,1.815170010643328,8,45,4.190297406725935,0.0006149116658496,23.917267950078497,1.815170010643328,0.1922394286646123,0.1922394286646123,0.0,0.0,0.0,0.0
4.188312445698188,4.188312445698188,0.0013308719123062,23.65464110227768,1.8042980520967649,9,44,4.188312445698188,0.0013308719123062,23.65464110227768,1.8042980520967649,0.1932557616656887,0.1932557616656887,0.0,0.0,0.0,0.0
4.191467835993785,4.191467835993785,0.0005542673775595,23.598003231352457,1.8231002302844224,10,43,4.191467835993785,0.0005542673775595,23.598003231352457,1.8231002302844224,0.1900788694936844,0.1900788694936844,0.0,0.0,0.0,0.0
4.190699409462101,4.190699409462101,-0.0027458890871414,24.128289583549112,1.8121253520255491,11,42,4.190699409462101,0.0027458890871414,24.128289583549112,1.8121253520255491,0.19283186360932913,0.19283186360932913,0.0,0.0,0.0,0.0
4.19016920493495,4.19016920493495,0.0026282018790305,24.010997010837933,1.8046916382117768,12,41,4.19016920493495,0.0026282018790305,24.010997010837933,1.8046916382117768,0.19022037937352376,0.19022037937352376,0.0,0.0,0.0,0.0
4.189633938587357,4.189633938587357,-0.005399980868957,23.554546705686526,1.790844349786295,13,40,4.189633938587357,0.005399980868957,23.554546705686526,1.790844349786295,0.19176710531608113,0.19176710531608113,0.0,0.0,0.0,0.0
4.188143316830064,4.188143316830064,-0.0033629091752597,23.09050168217513,1.783470722841926,14,39,4.188143316830064,0.0033629091752597,23.09050168217513,1.783470722841926,0.19010080556581882,0.19010080556581882,0.0,0.0,0.0,0.0
4.193543208571066,4.193543208571066,0.0014075303123432,23.303545495488407,1.7809386125310702,15,38,4.193543208571066,0.0014075303123432,23.303545495488407,1.7809386125310702,0.19304707105166724,0.19304707105166724,0.0,0.0,0.0,0.0
4.190238041929225,4.190238041929225,0.0020341106534608,24.000119916961825,1.771209039672698,16,37,4.190238041929225,0.0020341106534608,24.000119916961825,1.771209039672698,0.1888598346025115,0.1888598346025115,0.0,0.0,0.0,0.0
4.19075698083662,4.19075698083662,-0.0009570143620959,24.23041646524131,1.7686303996707076,17,36,4.19075698083662,0.0009570143620959,24.23041646524131,1.7686303996707076,0.1909916885793737,0.1909916885793737,0.0,0.0,0.0,0.0
