AvgVoltage_x,MinVoltage,AvgCurrent_x,MaxTemp_x,DischargeCapacity_Ah,Cycle,RUL,AvgVoltage_y,AvgCurrent_y,MaxTemp_y,CycleCapacity_Ah,Avg_Battery_Impedance,Max_Battery_Impedance,Avg_Rectified_Impedance,Avg_Current_Ratio,Avg_Sense_Current,Avg_Battery_Current
3.475911687674208,2.421307986424623,-1.8551004388985552,36.84241052511593,1.732428049576936,1,41,4.211296227876781,0.1048806770454664,23.571297692640734,1.4984037089153564e-10,0.2294810988333171,0.357590835728548,0.0876053821191516,2.8938875454676505,857.6820919021294,304.7279301022476
3.4897388185035,2.4612810169393184,-1.868889923378281,36.2511342416132,1.709047409052351,2,40,4.143148999988666,0.6144403236088704,33.64669336002957,1.7202574728951771e-09,0.22154608200172,0.3559154004019924,0.0810405591901228,2.817530053770968,852.6130833012581,310.64547275355045
3.490123432176804,2.3997609695216755,-1.8840563804062689,36.12855723169499,1.7003914032738667,3,39,4.145430313627716,0.6080957451885753,33.37578911929969,1.702436282787532e-09,0.2215662310497151,0.3538496194157906,0.0809450257235502,2.81305261781093,852.4691040524516,310.95948239967777
3.4940185374934947,2.399740066713552,-1.89408796703159,36.35251788056927,1.692284228057802,4,38,4.146617743005595,0.604843728851134,33.63010057861451,1.6963885298966312e-09,0.2229242863615402,0.3538122354295876,0.082146748302163,2.824283412500565,853.6237345954427,309.97028812205446
3.5005489873453817,2.3786378834863195,-1.9103670337506284,36.75256708066779,1.6885490517357793,5,37,4.1470309797339855,0.6043956182124935,34.09595672700282,1.693495842968458e-09,0.2176492060158389,0.3532215341137611,0.0779806397964764,2.780653514600436,849.8438038389805,313.8713352113772
3.579339612317741,3.357924179020208,-1.9739982626160064,34.26334191029433,1.4567049116363373,6,36,4.155109509543711,0.6008080361315005,27.637315293771184,1.6957659106210683e-09,0.2240694495187871,0.354675691123084,0.0833384193398737,2.8347968197387146,854.126187282343,308.7849857133902
3.507465391169604,2.416288536712014,-1.926803470895965,36.83142721849718,1.6750523414725669,7,35,4.164053256527839,0.5321083511971159,33.79796309653685,1.4699775250699881e-09,0.2167516016278668,0.3518120891641709,0.0772180629071327,2.7717307666810296,848.9239535354133,314.56898477759563
3.505466720095601,2.3791815969853816,-1.932476967483216,36.54735803665934,1.670069129509216,8,34,4.148751628753028,0.5992333272533333,35.467673658172735,1.693957757962242e-09,0.2210369539619655,0.3515623503302764,0.0809008102885194,2.808977952189402,852.3897522742341,311.1760645672557
3.505146635224542,2.4666546752460183,-1.9255143226505496,36.223678523702304,1.6563752412014456,9,33,4.149708963477931,0.5871657971446657,35.33863665711668,1.6649962973489658e-09,0.2157287862065572,0.3501819453712841,0.0763043489249523,2.761113371536158,848.0743825714703,315.5137302108489
3.5024428414174498,2.429311406516166,-1.924996304077744,36.16960256825446,1.649585191279602,10,32,4.151271142067348,0.5826903899243709,34.8331220023317,1.650854854583499e-09,0.2175372767024365,0.3495419678277162,0.0778909817658208,2.7768305325117395,849.4578167861299,313.9629072833156
3.5007336141613488,2.4024069940444392,-1.9244448695912968,36.19613432531801,1.6476128445380975,11,31,4.160224807908035,0.5847926377287409,26.783840311074258,1.658899091516671e-09,0.2151800477786607,0.3505837443081895,0.0757564263937615,2.7557017968391846,847.6435852306627,316.09508049262
3.501947249481621,2.406157541131262,-1.9239340941617733,36.217566438813456,1.6402835901152306,12,30,4.152989120608309,0.5795858959446382,34.705656233174764,1.6501884415804795e-09,0.2229909564745119,0.3559578530425589,0.0818775981877325,2.8256559284799585,853.2817116905179,309.8827842651029
3.5002499918856302,2.415785415380386,-1.916896100852633,36.09047688646367,1.6324910530985437,13,29,4.153461534804613,0.5733089190992714,34.799501521572445,1.6344529984269961e-09,0.2152225955369575,0.3508041988092995,0.0757578453286517,2.7560404922876915,847.6174250867072,316.0460808952801
3.5007698538114447,2.400209592232293,-1.9227329924422063,36.148984496134304,1.628228738898574,14,28,4.1542246930620506,0.5741399370853335,34.562751461728446,1.63367048816513e-09,0.2225349052629791,0.355579422015052,0.0817574138890529,2.8215673547334483,853.168401445674,310.2018340960929
3.500494760856032,2.4374747406672226,-1.9157256805286995,36.15795969792578,1.620412612323116,15,27,4.154928131669453,0.5708492729808857,34.71721177428733,1.6283048964910603e-09,0.2193230382766221,0.3528196433863994,0.0793535158628368,2.79345162168368,851.0148715565366,312.6738790601123
3.496170045175857,2.3865949081957893,-1.9087255587088567,36.16956081888435,1.618076082835339,16,26,4.163633854800663,0.5677240402117207,26.607998346453872,1.619922402146702e-09,0.2225058484756771,0.3542542686130569,0.0819421985927665,2.821990044624363,853.3654980816403,310.1236025012083
3.4993157107183803,2.4489169685849195,-1.90786683995198,36.13182777424954,1.6099192988268425,17,25,4.156338926035266,0.5684717397910682,34.47807236441817,1.624839607678766e-09,0.2207818326021393,0.3562806596131384,0.0801362232487584,2.8073015058351065,851.832163775,311.6678974896767
3.50080829213355,2.4933649317176108,-1.907455457642798,36.12995412374782,1.602719328507027,18,24,4.157357187427224,0.569015729921774,34.386138300047726,1.628776928906557e-09,0.2257961662109187,0.3577884322581652,0.0843681533569291,2.85181007816288,855.8487141608175,307.72681491390216
3.497552326899387,2.473993010608268,-1.9000139238260705,36.115379230424814,1.5949531368856469,19,23,4.158283314140682,0.557735644857648,34.31542905895985,1.600752551338229e-09,0.2443222119182176,0.3922961458677915,0.1081064062808737,3.1201838637502024,875.2084359513328,287.5534708911884
3.4969748978677377,2.4568566798816054,-1.904134059211754,36.260266208231016,1.590800392034987,20,22,4.15859837699065,0.5627770469045504,34.260795592909766,1.6124659205269715e-09,0.2433415594562443,0.3912592101482954,0.1070983394256417,3.113477707667075,874.5279265321518,288.33962407507494
3.4931433851686124,2.389783772934692,-1.892947266536292,36.73407518988127,1.6100211362461234,21,21,4.1670291131876445,0.5578453251652052,26.65223090573239,1.5987708381316367e-09,0.2489602616284153,0.4037447067712278,0.1110284341156868,3.166506543362319,878.0179331062924,284.4638606261353
3.500270597096414,2.3834815017568327,-1.8991542942688264,37.35435994505973,1.6048747231232572,22,20,4.1641074759201855,0.5619615720659917,27.40458956348636,1.612726316047187e-09,0.2425686251814195,0.3920459450119629,0.1060739406042381,3.105167220580348,873.5514776351025,288.7358070164133
3.5026578112869,2.427559147580718,-1.8917722041126428,37.40944456827136,1.595967941406382,23,19,4.156798195325934,0.5599949460694996,35.49731062124874,1.60550654533772e-09,0.241216037028973,0.393050386390533,0.1051227540428537,3.097101759824223,873.1476696435757,289.3824240992394
3.501870413763956,2.458384607788224,-1.89078274822848,37.26366414928814,1.5856438500710517,24,18,4.157986667544575,0.556184337230939,35.35598187834858,1.5968991169752695e-09,0.2417661328356067,0.3905013608732099,0.1053965771918246,3.0958461563165254,873.3121808653508,289.23040665438515
3.4967579517606566,2.394787213470724,-1.8968520026147064,37.27002790978136,1.5796724197763834,25,17,4.159474858938917,0.5494383493414587,35.22001546111849,1.5845407330058475e-09,0.2420871192720944,0.3866900575823801,0.1064348421969558,3.099836746663874,873.7514682968634,289.05164886131723
3.49384677327976,2.365525236922006,-1.8960710046785776,37.37612563137064,1.573702034361145,26,16,4.159948005075679,0.5460552109497595,35.34394887318136,1.5735764258559472e-09,0.2386960318845386,0.3918181979813481,0.1036772755260047,3.072921001156972,871.445720719926,291.07157921285005
3.498085824975237,2.474272882432229,-1.8818174142025104,37.57568180724724,1.5692162972125527,27,15,4.167340172273669,0.5501020623015207,27.726194047834746,1.572092838280052e-09,0.2564847018352726,0.4149304441810348,0.1161955884628586,3.2287562582770577,882.0853035072881,280.0931207637703
3.499824440494276,2.472059854681912,-1.8812480163452203,37.80943515485114,1.5650505084038722,28,14,4.1608843258126935,0.542699837600743,35.39687599315163,1.565415266633262e-09,0.2539705097938609,0.4111757713303737,0.1146537274289425,3.210932251886818,881.1085745758232,281.363220551026
3.4987433448544607,2.4838780206846622,-1.8805764098134792,37.69836973093636,1.5580122437438653,29,13,4.161202943435833,0.5447271905614527,35.613961269530755,1.571668744893591e-09,0.2576822157270914,0.417059824747491,0.1170972408013194,3.235609666804011,882.446130768314,279.6807741482374
3.496873891743175,2.429175425635552,-1.894075082590409,37.67202323454292,1.5581864451708862,30,12,4.162739173976953,0.5504443378903813,35.47595935359682,1.5890594407732543e-09,0.2538776362797362,0.4093739767432363,0.1146269297298664,3.2071699493414108,880.809058036144,281.52356708812977
3.4895372240361704,2.397532773087188,-1.8790362639465747,37.5846177818102,1.5466429299130078,31,11,4.162683617975888,0.5411224190291798,35.739367423263246,1.55913711392718e-09,0.2554613627478317,0.414954813206972,0.1157869111947531,3.222747978550468,881.7438034987357,280.43630656905253
3.4871652344467075,2.435189655089205,-1.871083644826525,37.57163850758581,1.5405828436012794,32,10,4.170948950322684,0.5332864215728405,27.673910140867378,1.539853299472569e-09,0.2509567002598019,0.406551504748664,0.1121588636774389,3.179216692762333,878.992052362078,283.3513568747467
3.4906015804101496,2.4649257198080514,-1.8702004234947456,37.83811660125229,1.535552186303532,33,9,4.164368586628743,0.530561623505262,35.089609112126794,1.5346818555537935e-09,0.2515759442319509,0.4076824682676968,0.1134375729923682,3.18981764675017,879.6535627754747,282.5888196412582
3.4876146185117345,2.4457109146915506,-1.8695581981674536,37.76120652410461,1.528279843991339,34,8,4.164547779014174,0.5283761036151763,35.394409369224675,1.5298560509231684e-09,0.2505427862934692,0.404210043869209,0.1121702511501451,3.1756119248546093,878.5804845889999,283.4662586531724
3.484285707517909,2.4807762094187127,-1.8681373339121088,37.43416840833683,1.5158747435693511,35,7,4.165256340865195,0.52506688167375,35.23311134460008,1.521950440028043e-09,0.2540528719909843,0.4121332035339158,0.1146588503520487,3.2086847320148326,880.8680704716709,281.462424664364
3.48110708958048,2.482626305221594,-1.8672666650634016,37.31899313705125,1.508415746960736,36,6,4.166856980205809,0.5223564486766126,34.87896847206367,1.5122475017391175e-09,0.2579434701208032,0.4185094424428371,0.1171107779231699,3.241972612427064,882.7362235693184,279.18698422188567
3.475104459646633,2.397470273055264,-1.859488610221644,37.58604736335072,1.5087096069752692,37,5,4.175934499807828,0.504623612339098,27.186812707178827,1.501081450389642e-09,0.2519300865728264,0.4097607565470115,0.113187888886785,3.188098515398881,879.6344170647722,282.7408704266862
3.4772044059441005,2.370171214445116,-1.8662699457286136,38.06717620893625,1.508508470774298,38,4,4.167272914476125,0.5201565825014383,34.845696304787715,1.5044518300787015e-09,0.2492381666940517,0.4028905847835949,0.1110752231404912,3.1632892007971862,878.1605554031007,284.5092330327312
3.482172936874988,2.467002990449064,-1.8580509519301625,38.03429813873292,1.5014512706018448,39,3,4.167073796579664,0.5190721339884233,35.475693109577854,1.5032793729431875e-09,0.2508356756561403,0.4023482721699591,0.1123424781315468,3.176076624884432,878.822632248484,283.4969523960845
3.4803385610467843,2.476788514821077,-1.8570868946683128,37.8850432804777,1.4934171243189,40,2,4.1678907344568845,0.5141516179945891,35.383640618754164,1.4956487835321959e-09,0.2562093223454242,0.4376458072519759,0.1116075391760881,3.1957933027430925,879.3892124245543,283.09814226264183
3.4714831954460226,2.4014857684023228,-1.863435566445572,37.72173567628911,1.4856925035096058,41,1,4.168766481605388,0.5123771590639223,35.24258481778586,1.487290859067368e-09,0.2541180108763798,0.4067355634850788,0.1144724788713878,3.2034383863119893,880.8507665271377,281.4868121644333
4.05715902963358,2.4576176811598773,-0.2653824190363978,10.169699784021772,0.0774433799099364,42,0,4.176869436262427,0.5103393451805437,27.30932056956777,1.479849407291726e-09,0.2560738410266711,0.4311975330629069,0.1133187761496939,3.206072397131267,880.2793619705604,282.4908673635085
4.049827246639277,2.427637650375664,-0.2779069915107297,10.073103559906276,0.0777474669811712,43,0,4.202956775779959,0.0219139047434615,6.1275011966890025,6.671086736478459e-11,0.2530106675205747,0.4076935206194261,0.1136295994450015,3.1940880582998754,880.1996622675241,282.177956355405
4.049066061935538,2.4427831763874552,-0.2845068500189359,9.363713069880482,0.0779283984153018,44,0,4.203339537434289,0.0241701425003895,6.866361113998969,7.318997644625685e-11,0.2622373832586379,0.4436812419142965,0.1160310155602279,3.245466251380017,882.6514377800618,279.9137901582811
4.044551430084685,2.3604432554634345,-0.2881824199575901,9.49837575629517,0.0783390554266519,45,0,4.203118571941822,0.0237482456449682,6.530742951627768,7.192074604233394e-11,0.2545763939289174,0.4049839205135778,0.1151647820590028,3.2078953249943507,881.3123234328274,281.18682149673174
