AvgVoltage_x,MinVoltage,AvgCurrent_x,MaxTemp_x,DischargeCapacity_Ah,Cycle,RUL,AvgVoltage_y,AvgCurrent_y,MaxTemp_y,CycleCapacity_Ah,Avg_Battery_Impedance,Max_Battery_Impedance,Avg_Rectified_Impedance,Avg_Current_Ratio,Avg_Sense_Current,Avg_Battery_Current,Current_fixed,R0,R1,C1,tau,ECM_RUL,Residual
4.191491807505295,4.191491807505295,-0.0049015892074626,24.330033885570543,1.8564874208181568,1,105,4.191491807505295,0.0049015892074626,24.330033885570543,1.8564874208181568,0.1718935334886117,0.1718935334886117,0.0,0.0,0.0,0.0,0.01,0.18124158632457954,0.18124158632457954,3.5556619242145255,0.6444338075785475,89.25,15.75
4.189773213846608,4.189773213846608,2.125117981080765e-05,24.697751935729325,1.846327249719927,2,104,4.189773213846608,2.125117981080765e-05,24.697751935729325,1.846327249719927,0.1712672843820204,0.1712672843820204,0.0,0.0,0.0,0.0,0.01,0.13646935120282144,0.1588554687637005,3.8631596418496486,0.6136840358150353,88.39999999999999,15.600000000000009
4.188186735991303,4.188186735991303,-0.0017540301662326,24.7342661639544,1.835349194223408,3,103,4.188186735991303,0.0017540301662326,24.7342661639544,1.835349194223408,0.1714882827093571,0.1714882827093571,0.0,0.0,0.0,0.0,0.01,0.09513895341268645,0.1376166303133625,4.208459646453308,0.5791540353546691,87.55,15.450000000000003
4.188461118855572,4.188461118855572,-0.0027750361294468,24.65423646922845,1.8352625275821128,4,102,4.188461118855572,0.0027750361294468,24.65423646922845,1.8352625275821128,0.170585171169314,0.170585171169314,0.0,0.0,0.0,0.0,0.01,0.10228708528801948,0.12878424405702674,4.37093036769936,0.5629069632300641,86.7,15.299999999999997
4.188298524761055,4.188298524761055,-0.0079808668038886,24.524796959348127,1.8346455082120416,5,101,4.188298524761055,0.0079808668038886,24.524796959348127,1.8346455082120416,0.1720015432670486,0.1720015432670486,0.0,0.0,0.0,0.0,0.01,0.09805123756897886,0.12263764275941716,4.491603430604962,0.5508396569395039,85.85,15.150000000000006
4.188815807948604,4.188815807948604,-0.0050555682941469,24.522297376927863,1.8356616600675493,6,100,4.188815807948604,0.0050555682941469,24.522297376927863,1.8356616600675493,0.1692288153775217,0.1692288153775217,0.0,0.0,0.0,0.0,0.01,0.11152732854627563,0.10869479120375639,4.791686434682806,0.5208313565317194,85.0,15.0
4.18839163793879,4.18839163793879,-0.002633435144531,24.58487828579781,1.8351461429226603,7,99,4.18839163793879,0.002633435144531,24.58487828579781,1.8351461429226603,0.1722605343059658,0.1722605343059658,0.0,0.0,0.0,0.0,0.01,0.10047699136215157,0.10149631923562241,4.96286981218072,0.5037130187819279,84.14999999999999,14.850000000000009
4.188927891511958,4.188927891511958,0.0022276160569156,24.7136287992798,1.8257567905665533,8,98,4.188927891511958,0.0022276160569156,24.7136287992798,1.8257567905665533,0.170390124466815,0.170390124466815,0.0,0.0,0.0,0.0,0.01,0.11444729256826351,0.1053579870667378,4.869545199013941,0.513045480098606,83.3,14.700000000000003
4.189029250882121,4.189029250882121,-0.0021960382833998,24.63521163332469,1.8247738529891333,9,97,4.189029250882121,0.0021960382833998,24.63521163332469,1.8247738529891333,0.1720054897586868,0.1720054897586868,0.0,0.0,0.0,0.0,0.01,0.11708787344657981,0.10831814469844989,4.8003499716625555,0.5199650028337445,82.45,14.549999999999997
4.189223427076418,4.189223427076418,-0.0059760123362068,24.57205766409556,1.824613268496936,10,96,4.189223427076418,0.0059760123362068,24.57205766409556,1.824613268496936,0.1696414234330416,0.1696414234330416,0.0,0.0,0.0,0.0,0.01,0.12214648761181264,0.11313719470701664,4.6918136525847745,0.5308186347415226,81.6,14.400000000000006
4.188916055911241,4.188916055911241,-0.0035225814810401,24.43671599422777,1.8246195526864504,11,95,4.188916055911241,0.0035225814810401,24.43671599422777,1.8246195526864504,0.172399749736181,0.172399749736181,0.0,0.0,0.0,0.0,0.01,0.11413895540231776,0.11365952007822507,4.680343752685954,0.5319656247314044,80.75,14.25
4.189876247266316,4.189876247266316,-0.0007535800248102,24.7443285138996,1.814201935767392,12,94,4.189876247266316,0.0007535800248102,24.7443285138996,1.814201935767392,0.1701928313692085,0.1701928313692085,0.0,0.0,0.0,0.0,0.01,0.13915354386771256,0.12139483057933727,4.5168172959740716,0.5483182704025927,79.89999999999999,14.100000000000009
4.189286794768804,4.189286794768804,0.001858378552761,24.73663909953236,1.8137521577549047,13,93,4.189286794768804,0.001858378552761,24.73663909953236,1.8137521577549047,0.1716324361121377,0.1716324361121377,0.0,0.0,0.0,0.0,0.01,0.1237973218321433,0.12326483643211321,4.478985656588444,0.5521014343411557,79.05,13.950000000000003
4.188837765892728,4.188837765892728,-0.0010414987447677,24.44798340505406,1.8134404914735824,14,92,4.188837765892728,0.0010414987447677,24.44798340505406,1.8134404914735824,0.1691549929167812,0.1691549929167812,0.0,0.0,0.0,0.0,0.01,0.1120993696638256,0.12226713567556238,4.499090686351734,0.5500909313648266,78.2,13.799999999999997
4.189110301768517,4.189110301768517,-0.0024120474664846,24.47211924021532,1.8025980036306504,15,91,4.189110301768517,0.0024120474664846,24.47211924021532,1.8025980036306504,0.1719022286825804,0.1719022286825804,0.0,0.0,0.0,0.0,0.01,0.11919938440450581,0.12167771503410099,4.511053354398608,0.5488946645601391,77.35,13.650000000000006
4.18921207304098,4.18921207304098,0.0025385113330863,24.325417128823226,1.80210690024615,16,90,4.18921207304098,0.0025385113330863,24.325417128823226,1.80210690024615,0.1700670671197754,0.1700670671197754,0.0,0.0,0.0,0.0,0.01,0.12185069602568592,0.12322006315877462,4.4798840473793256,0.5520115952620673,76.5,13.5
4.188899969428112,4.188899969428112,-0.0001220795671048,24.3625933569109,1.802579500826209,17,89,4.188899969428112,0.0001220795671048,24.3625933569109,1.802579500826209,0.1714300589252699,0.1714300589252699,0.0,0.0,0.0,0.0,0.01,0.11371987564994085,0.11813332951522029,4.584352158482158,0.5415647841517842,75.64999999999999,13.350000000000009
4.188779799856791,4.188779799856791,-0.0043107457517728,24.382419922756025,1.8030683142834096,18,88,4.188779799856791,0.0043107457517728,24.382419922756025,1.8030683142834096,0.1697292734718352,0.1697292734718352,0.0,0.0,0.0,0.0,0.01,0.11058925761555183,0.11549171667190199,4.640549601832515,0.5359450398167485,74.8,13.200000000000003
4.189272591516219,4.189272591516219,-0.0013923121351757,24.36144926227676,1.802777624719604,19,87,4.189272591516219,0.0013923121351757,24.36144926227676,1.802777624719604,0.1717802620065125,0.1717802620065125,0.0,0.0,0.0,0.0,0.01,0.12342730338072722,0.11775730341528232,4.592268476492437,0.5407731523507562,73.95,13.049999999999997
4.187614060563439,4.187614060563439,-0.0036042618843765,24.558714742953534,1.8470259949329195,20,86,4.187614060563439,0.0036042618843765,24.558714742953534,1.8470259949329195,0.1687730223400171,0.1687730223400171,0.0,0.0,0.0,0.0,0.01,0.08021980206169567,0.10996138694672028,4.762780502368083,0.5237219497631916,73.1,12.900000000000006
4.187628781108399,4.187628781108399,-0.0033381888932268,24.92210633449132,1.847417311283644,21,85,4.187628781108399,0.0033381888932268,24.92210633449132,1.847417311283644,0.1719769878686381,0.1719769878686381,0.0,0.0,0.0,0.0,0.01,0.08060329684348139,0.1017119071102794,4.957565541499156,0.5042434458500842,72.25,12.75
4.187447226312926,4.187447226312926,-0.0014962307447162,24.56596639952811,1.8361774213478947,22,84,4.187447226312926,0.0014962307447162,24.56596639952811,1.8361774213478947,0.1686959786843783,0.1686959786843783,0.0,0.0,0.0,0.0,0.01,0.07587349119726675,0.09414263021974456,5.150852231002167,0.4849147768997833,71.39999999999999,12.600000000000009
4.187344026387161,4.187344026387161,-0.0038027294170364,24.21658146702539,1.825780747577624,23,83,4.187344026387161,0.0038027294170364,24.21658146702539,1.825780747577624,0.201313684728614,0.201313684728614,0.0,0.0,0.0,0.0,0.01,0.0731849607715037,0.08666177085093493,5.357283365743829,0.46427166342561715,70.55,12.450000000000003
4.187438187636325,4.187438187636325,0.0013678911872666,24.05499065781757,1.8251136435078368,24,82,4.187438187636325,0.0013678911872666,24.05499065781757,1.8251136435078368,0.2030458245470678,0.2030458245470678,0.0,0.0,0.0,0.0,0.01,0.07563801857584537,0.07710391388995858,5.646402600799314,0.4353597399200685,69.7,12.299999999999997
4.18774138117799,4.18774138117799,-0.0045452015201336,24.028778234327,1.825581504220376,25,81,4.18774138117799,0.0045452015201336,24.028778234327,1.825581504220376,0.20116459018127,0.20116459018127,0.0,0.0,0.0,0.0,0.01,0.08353671671558062,0.07776729682073556,5.625331643583588,0.4374668356416411,68.85,12.150000000000006
4.188261122540052,4.188261122540052,-0.0037058225959767,23.93841461307264,1.814031127508391,26,80,4.188261122540052,0.0037058225959767,23.93841461307264,1.814031127508391,0.2030795119213532,0.2030795119213532,0.0,0.0,0.0,0.0,0.01,0.0970768472444483,0.08106200690092895,5.522969821864211,0.447703017813579,68.0,12.0
4.187338767288234,4.187338767288234,-0.0010441513886458,23.811534187517506,1.8147691941158937,27,79,4.187338767288234,0.0010441513886458,23.811534187517506,1.8147691941158937,0.2008874659916352,0.2008874659916352,0.0,0.0,0.0,0.0,0.01,0.07304795246095945,0.08049689915366749,5.540261382266971,0.44597386177330284,67.14999999999999,11.850000000000009
4.187560306288175,4.187560306288175,-0.0003129824916891,23.754765330883423,1.813969388710352,28,78,4.187560306288175,0.0003129824916891,23.754765330883423,1.813969388710352,0.2031477957073158,0.2031477957073158,0.0,0.0,0.0,0.0,0.01,0.0788194134132586,0.08162378968201847,5.5058866558768,0.44941133441231995,66.3,11.700000000000003
4.18805176248713,4.18805176248713,0.0015907765842724,23.79768342466196,1.802765665167823,29,77,4.18805176248713,0.0015907765842724,23.79768342466196,1.802765665167823,0.2004658202117595,0.2004658202117595,0.0,0.0,0.0,0.0,0.01,0.09162266820268415,0.08482071960738621,5.410648774251585,0.4589351225748416,65.45,11.549999999999997
4.187667484260542,4.187667484260542,-0.000675583650671,23.80130098691845,1.804077040117352,30,76,4.187667484260542,0.000675583650671,23.80130098691845,1.804077040117352,0.2045847246404757,0.2045847246404757,0.0,0.0,0.0,0.0,0.01,0.08161157859695327,0.08443569198366076,5.421944035043881,0.45780559649561187,64.6,11.400000000000006
4.2010701773378685,4.2010701773378685,-5.4218711933377765e-05,23.78129749955371,1.8518025516704488,31,75,4.2010701773378685,5.4218711933377765e-05,23.78129749955371,1.8518025516704488,0.2019571584648904,0.2019571584648904,0.0,0.0,0.0,0.0,0.01,0.43077411779843466,0.151175146094458,3.981285630959425,0.6018714369040575,63.75,11.25
4.1996223345495824,4.1996223345495824,-0.0008182048183192,24.204043411413554,1.8307038456739428,32,74,4.1996223345495824,0.0008182048183192,24.204043411413554,1.8307038456739428,0.205122425888586,0.205122425888586,0.0,0.0,0.0,0.0,0.01,0.3930553950457776,0.21517663461142167,3.172824030032844,0.6827175969967156,62.9,11.100000000000001
4.199853323702163,4.199853323702163,-0.0017544679193535,24.0063252333915,1.8199041089501269,33,73,4.199853323702163,0.0017544679193535,24.0063252333915,1.8199041089501269,0.2016361502374107,0.2016361502374107,0.0,0.0,0.0,0.0,0.01,0.3990730482575403,0.279227361580278,2.6369405304324585,0.7363059469567541,62.05,10.950000000000003
4.199103467081427,4.199103467081427,-0.0017550171720923,23.53999092882516,1.809307963702852,34,72,4.199103467081427,0.0017550171720923,23.53999092882516,1.809307963702852,0.2035050737272942,0.2035050737272942,0.0,0.0,0.0,0.0,0.01,0.37953803091270083,0.33681043412228134,2.2893226028571894,0.771067739714281,61.199999999999996,10.800000000000004
4.199998536865001,4.199998536865001,-0.001823828949723,23.56609574757256,1.80460990458052,35,71,4.199998536865001,0.001823828949723,23.56609574757256,1.80460990458052,0.2012868741279458,0.2012868741279458,0.0,0.0,0.0,0.0,0.01,0.4028560936775601,0.4010593371384027,1.9957716100274565,0.8004228389972544,60.35,10.649999999999999
4.19967522099872,4.19967522099872,-0.0002367698930799,23.978912001702884,1.7993770651972192,36,70,4.19967522099872,0.0002367698930799,23.978912001702884,1.7993770651972192,0.2042676560410654,0.2042676560410654,0.0,0.0,0.0,0.0,0.01,0.39443317537423483,0.39379114865356274,2.02514768182203,0.797485231817797,59.5,10.5
4.1991847248803165,4.1991847248803165,8.178123272756054e-05,23.757591205264927,1.7884432335370462,37,69,4.1991847248803165,8.178123272756054e-05,23.757591205264927,1.7884432335370462,0.202068837812396,0.202068837812396,0.0,0.0,0.0,0.0,0.01,0.38165493228665703,0.39151105610173864,2.0345422296930153,0.7965457770306985,58.65,10.350000000000001
4.200012480335,4.200012480335,-0.0007122255566129,23.51454265913581,1.7829230484252725,38,68,4.200012480335,0.0007122255566129,23.51454265913581,1.7829230484252725,0.2046758802149325,0.2046758802149325,0.0,0.0,0.0,0.0,0.01,0.40321934435875517,0.3923403153219816,2.031115407126508,0.7968884592873491,57.8,10.200000000000003
4.1992373656547874,4.1992373656547874,-0.0013924037619404,23.28241301826593,1.7730337158018288,39,67,4.1992373656547874,0.0013924037619404,23.28241301826593,1.7730337158018288,0.2007402683481898,0.2007402683481898,0.0,0.0,0.0,0.0,0.01,0.38302631237973706,0.39303797161538884,2.0282413476665937,0.7971758652333406,56.949999999999996,10.050000000000004
4.199395781118708,4.199395781118708,0.0021374370347549,23.439367870877128,1.773037755078937,40,66,4.199395781118708,0.0021374370347549,23.439367870877128,1.773037755078937,0.2049605977226754,0.2049605977226754,0.0,0.0,0.0,0.0,0.01,0.3871532997928113,0.3898974128384391,2.041243684480908,0.7958756315519091,56.1,9.899999999999999
4.199578698026071,4.199578698026071,-0.0022217707965509,24.020578317587123,1.7678721106662054,41,65,4.199578698026071,0.0022217707965509,24.020578317587123,1.7678721106662054,0.2035768123619985,0.2035768123619985,0.0,0.0,0.0,0.0,0.01,0.3919185907286914,0.3893944959093304,2.0433413296607017,0.7956658670339298,55.25,9.75
4.199546957512695,4.199546957512695,0.0018244735178706,24.25608631932004,1.762315070409309,42,64,4.199546957512695,0.0018244735178706,24.25608631932004,1.762315070409309,0.2047649833116634,0.2047649833116634,0.0,0.0,0.0,0.0,0.01,0.3910916973437379,0.3912818489207466,2.035491443856131,0.7964508556143869,54.4,9.600000000000001
4.194091469340824,4.194091469340824,-0.0011914767893729,23.99270220171187,1.7676172924938447,43,63,4.194091469340824,0.0011914767893729,23.99270220171187,1.7676172924938447,0.202667796406559,0.202667796406559,0.0,0.0,0.0,0.0,0.01,0.24896711897101434,0.3604314038431984,2.17187618319048,0.7828123816809521,53.55,9.450000000000003
4.200715235801255,4.200715235801255,-0.0004582321398921,23.828786239535976,1.762668359743147,44,62,4.200715235801255,0.0004582321398921,23.828786239535976,1.762668359743147,0.2048682255104882,0.2048682255104882,0.0,0.0,0.0,0.0,0.01,0.4215272979632634,0.36813160095990366,2.1361514538849766,0.7863848546115022,52.699999999999996,9.300000000000004
4.1990980807180325,4.1990980807180325,-0.0018000903475638,23.35051297073213,1.7517304870664143,45,61,4.1990980807180325,0.0018000903475638,23.35051297073213,1.7517304870664143,0.2017156967545789,0.2017156967545789,0.0,0.0,0.0,0.0,0.01,0.37939770715022586,0.3665804824313866,2.1432529598943435,0.7856747040105657,51.85,9.149999999999999
4.199398534411534,4.199398534411534,-0.0004477130072591,23.23621418856597,1.7418496047960008,46,60,4.199398534411534,0.0004477130072591,23.23621418856597,1.7418496047960008,0.2039534609175482,0.2039534609175482,0.0,0.0,0.0,0.0,0.01,0.3872250276693322,0.36564176981951474,2.147573660300289,0.7852426339699711,51.0,9.0
4.199122915612965,4.199122915612965,-0.0034615404296391,23.214801785728056,1.7360913511847138,47,59,4.199122915612965,0.0034615404296391,23.214801785728056,1.7360913511847138,0.2015240367630029,0.2015240367630029,0.0,0.0,0.0,0.0,0.01,0.38004469764127735,0.3634323698790226,2.1578121533915433,0.7842187846608456,50.15,8.850000000000001
4.190409478081396,4.190409478081396,-0.0015217240501563,26.6473739461698,1.7936240148573608,48,58,4.190409478081396,0.0015217240501563,26.6473739461698,1.7936240148573608,0.2063904582329634,0.2063904582329634,0.0,0.0,0.0,0.0,0.01,0.15304509717715328,0.34424796552025044,2.250995114471529,0.774900488552847,49.3,8.700000000000003
4.199933846791869,4.199933846791869,0.0028589701045215,25.700376529166363,1.7831890223273277,49,57,4.199933846791869,0.0028589701045215,25.700376529166363,1.7831890223273277,0.2024956637918865,0.2024956637918865,0.0,0.0,0.0,0.0,0.01,0.4011708092302119,0.34017666777364014,2.271815098828109,0.7728184901171891,48.449999999999996,8.550000000000004
4.199365021329158,4.199365021329158,0.000665107753534,24.83618832123406,1.7673642076278957,50,56,4.199365021329158,0.000665107753534,24.83618832123406,1.7673642076278957,0.2059505910109951,0.2059505910109951,0.0,0.0,0.0,0.0,0.01,0.3863519559014903,0.341567517523893,2.2646593336564673,0.7735340666343533,47.6,8.399999999999999
4.19902365945384,4.19902365945384,0.0011370679832107,24.361616832363048,1.7570177850353066,51,55,4.19902365945384,0.0011370679832107,24.361616832363048,1.7570177850353066,0.2024544736030224,0.2024544736030224,0.0,0.0,0.0,0.0,0.01,0.37745890892318174,0.33961429377466296,2.2747213049277666,0.7725278695072232,46.75,8.25
4.199432142144215,4.199432142144215,0.0031272458314235,24.019157444608588,1.7468706179837907,52,54,4.199432142144215,0.0031272458314235,24.019157444608588,1.7468706179837907,0.2065876311087001,0.2065876311087001,0.0,0.0,0.0,0.0,0.01,0.38810056523570763,0.34122546729354897,2.266414960437214,0.7733585039562786,45.9,8.100000000000001
4.199640922827531,4.199640922827531,0.0011133741341426,24.01966866535824,1.7417172507457144,53,53,4.199640922827531,0.0011133741341426,24.01966866535824,1.7417172507457144,0.2032896941822525,0.2032896941822525,0.0,0.0,0.0,0.0,0.01,0.3935396507316108,0.3893243780044405,2.043634130958677,0.7956365869041322,45.05,7.950000000000003
4.199305653118061,4.199305653118061,-0.0021244533854582,24.33608487469673,1.7364225056478186,54,52,4.199305653118061,0.0021244533854582,24.33608487469673,1.7364225056478186,0.2061585629734266,0.2061585629734266,0.0,0.0,0.0,0.0,0.01,0.384805314848455,0.38605127912808906,2.0573960874948547,0.7942603912505145,44.199999999999996,7.800000000000004
4.198949734540481,4.198949734540481,-0.0027200652547321,24.124280416630818,1.7263217239235826,55,51,4.198949734540481,0.0027200652547321,24.124280416630818,1.7263217239235826,0.2036114289397373,0.2036114289397373,0.0,0.0,0.0,0.0,0.01,0.3755330414643077,0.38388749624065255,2.066596074023513,0.7933403925976488,43.35,7.649999999999999
4.19834220599025,4.19834220599025,-0.0023350166662866,23.971565610462942,1.7158065389330133,56,50,4.19834220599025,0.0023350166662866,23.971565610462942,1.7158065389330133,0.2061024224560743,0.2061024224560743,0.0,0.0,0.0,0.0,0.01,0.3597059080656663,0.38033689606914944,2.081872136376631,0.7918127863623369,42.5,7.5
4.198995776266302,4.198995776266302,-0.0032919405431907,23.8393270059704,1.710533351135192,57,49,4.198995776266302,0.0032919405431907,23.8393270059704,1.710533351135192,0.2032990561436404,0.2032990561436404,0.0,0.0,0.0,0.0,0.01,0.3767325053186352,0.37806328408573503,2.0917732720521194,0.7908226727947879,41.65,7.350000000000001
4.19916986492694,4.19916986492694,0.0049011998067657,23.956923878018035,1.706014499648521,58,48,4.19916986492694,0.0049011998067657,23.956923878018035,1.706014499648521,0.2072976621945928,0.2072976621945928,0.0,0.0,0.0,0.0,0.01,0.38126780568283153,0.37560891507597916,2.102567820538538,0.7897432179461463,40.8,7.200000000000003
4.199246833083063,4.199246833083063,0.000946635023625,24.465118009505925,1.7003110272642588,59,47,4.199246833083063,0.000946635023625,24.465118009505925,1.7003110272642588,0.2030331645018318,0.2030331645018318,0.0,0.0,0.0,0.0,0.01,0.3832729546983528,0.3753024430459587,2.1039235430635195,0.7896076456936482,39.949999999999996,7.050000000000004
4.19925518864016,4.19925518864016,0.0048990136261112,24.267851748683743,1.6945798601797897,60,46,4.19925518864016,0.0048990136261112,24.267851748683743,1.6945798601797897,0.2067222204256703,0.2067222204256703,0.0,0.0,0.0,0.0,0.01,0.3834906309157888,0.37689396093625493,2.0969022086938676,0.7903097791306132,39.1,6.899999999999999
