AvgVoltage_x,MinVoltage,AvgCurrent_x,MaxTemp_x,DischargeCapacity_Ah,Cycle,RUL,AvgVoltage_y,AvgCurrent_y,MaxTemp_y,CycleCapacity_Ah,Avg_Battery_Impedance,Max_Battery_Impedance,Avg_Rectified_Impedance,Avg_Current_Ratio,Avg_Sense_Current,Avg_Battery_Current
4.179799607333447,4.179799607333447,-0.0023663271409738,24.277567510331888,2.035337591005598,1,60,4.179799607333447,0.0023663271409738,24.277567510331888,2.035337591005598,0.17392332400573163,0.17392332400573163,0.0,0.0,0.0,0.0
4.177288238505559,4.177288238505559,-0.0033319109110022,24.64861061815996,2.025140246031412,2,59,4.177288238505559,0.0033319109110022,24.64861061815996,2.025140246031412,0.11914854680467352,0.11914854680467352,0.0,0.0,0.0,0.0
4.177795470598289,4.177795470598289,-0.0013875878795131,24.704057719023776,2.013326371345464,3,58,4.177795470598289,0.0013875878795131,24.704057719023776,2.013326371345464,0.1753434582638184,0.1753434582638184,0.0,0.0,0.0,0.0
4.178370492084649,4.178370492084649,-0.0020035257756967,24.65050310045608,2.0132846655407413,4,57,4.178370492084649,0.0020035257756967,24.65050310045608,2.0132846655407413,0.15538382799590872,0.15538382799590872,0.0,0.0,0.0,0.0
4.178015652407259,4.178015652407259,-0.0011423311186216,24.634206199911688,2.000528337624771,5,56,4.178015652407259,0.0011423311186216,24.634206199911688,2.000528337624771,0.17833575502985677,0.17833575502985677,0.0,0.0,0.0,0.0
4.193216523251186,4.193216523251186,-0.0043106603020275,24.34339960435996,2.0138990759931645,6,55,4.193216523251186,0.0043106603020275,24.34339960435996,2.0138990759931645,0.1495328004696905,0.1495328004696905,0.0,0.0,0.0,0.0
4.193679289189224,4.193679289189224,-0.005384401441868,24.43094638944468,2.013101105626967,7,54,4.193679289189224,0.005384401441868,24.43094638944468,2.013101105626967,0.17832187378275371,0.17832187378275371,0.0,0.0,0.0,0.0
4.176826628115461,4.176826628115461,-0.0019468549925469,24.65043547143169,1.96878982627284,8,53,4.176826628115461,0.0019468549925469,24.65043547143169,1.96878982627284,0.1863217439341871,0.1863217439341871,0.0,0.0,0.0,0.0
4.1761685240208415,4.1761685240208415,-0.0009662247647393,24.564976908542672,1.9681661764334244,9,52,4.1761685240208415,0.0009662247647393,24.564976908542672,1.9681661764334244,0.18230994717684026,0.18230994717684026,0.0,0.0,0.0,0.0
4.176897989902666,4.176897989902666,-0.006045520057293,24.5254342466806,1.9572307917560536,10,51,4.176897989902666,0.006045520057293,24.5254342466806,1.9572307917560536,0.15458407344039288,0.15458407344039288,0.0,0.0,0.0,0.0
4.177579509962451,4.177579509962451,-0.0028874394901309,24.412047639109403,1.9455991514129352,11,50,4.177579509962451,0.0028874394901309,24.412047639109403,1.9455991514129352,0.17924178343455946,0.17924178343455946,0.0,0.0,0.0,0.0
4.177870678295105,4.177870678295105,-0.0029304410807993,24.666067568688486,1.934750504484113,12,49,4.177870678295105,0.0029304410807993,24.666067568688486,1.934750504484113,0.1551183554921433,0.1551183554921433,0.0,0.0,0.0,0.0
4.176124493186459,4.176124493186459,-0.0006452290654814,24.83330258423449,1.9232799539368028,13,48,4.176124493186459,0.0006452290654814,24.83330258423449,1.9232799539368028,0.16375326525684503,0.16375326525684503,0.0,0.0,0.0,0.0
4.177784195345462,4.177784195345462,-0.0022025677662293,24.630650095086025,1.911889930948487,14,47,4.177784195345462,0.0022025677662293,24.630650095086025,1.911889930948487,0.15549051987157142,0.15549051987157142,0.0,0.0,0.0,0.0
4.1770625256786165,4.1770625256786165,-0.0010580730504302,24.46191563928022,1.9010667141979305,15,46,4.1770625256786165,0.0010580730504302,24.46191563928022,1.9010667141979305,0.17838348798431675,0.17838348798431675,0.0,0.0,0.0,0.0
4.175489274573356,4.175489274573356,-0.0044528892311458,24.26872111314121,1.8891989948061456,16,45,4.175489274573356,0.0044528892311458,24.26872111314121,1.8891989948061456,0.15373755031009811,0.15373755031009811,0.0,0.0,0.0,0.0
4.177366324712495,4.177366324712495,-0.002284938193789,24.35471815166853,1.878278372248849,17,44,4.177366324712495,0.002284938193789,24.35471815166853,1.878278372248849,0.17932978874989408,0.17932978874989408,0.0,0.0,0.0,0.0
4.176354539745044,4.176354539745044,-0.0046892586377074,24.38425903160567,1.8675697161520208,18,43,4.176354539745044,0.0046892586377074,24.38425903160567,1.8675697161520208,0.15595313960467178,0.15595313960467178,0.0,0.0,0.0,0.0
4.177126477703333,4.177126477703333,-0.0038658869944731,24.4658726504316,1.8675892574453767,19,42,4.177126477703333,0.0038658869944731,24.4658726504316,1.8675892574453767,0.16079420756898483,0.16079420756898483,0.0,0.0,0.0,0.0
4.174584178175673,4.174584178175673,-0.0051264631418332,24.511611712923585,1.979626548250818,20,41,4.174584178175673,0.0051264631418332,24.511611712923585,1.979626548250818,0.15553789777643656,0.15553789777643656,0.0,0.0,0.0,0.0
4.175224020262452,4.175224020262452,-0.0003149484747221,24.910587532937,1.9575499080884025,21,40,4.175224020262452,0.0003149484747221,24.910587532937,1.9575499080884025,0.18689779159753694,0.18689779159753694,0.0,0.0,0.0,0.0
4.177217300859919,4.177217300859919,-0.0023813222024767,24.570068054017018,1.9458150170787551,22,39,4.177217300859919,0.0023813222024767,24.570068054017018,1.9458150170787551,0.1798280843307199,0.1798280843307199,0.0,0.0,0.0,0.0
4.176514514202052,4.176514514202052,-0.0013246119324696,24.22557390540734,1.9242461121680092,23,38,4.176514514202052,0.0013246119324696,24.22557390540734,1.9242461121680092,0.1886063339960668,0.1886063339960668,0.0,0.0,0.0,0.0
4.190007215931237,4.190007215931237,-0.002615511614446,24.03914598854637,1.945981133142164,24,37,4.190007215931237,0.002615511614446,24.03914598854637,1.945981133142164,0.187514670719285,0.187514670719285,0.0,0.0,0.0,0.0
4.176973413125379,4.176973413125379,-0.0019964836075283,24.015743593007038,1.901407930553079,25,36,4.176973413125379,0.0019964836075283,24.015743593007038,1.901407930553079,0.18823064594927819,0.18823064594927819,0.0,0.0,0.0,0.0
4.173452155236546,4.173452155236546,-0.0015178513776646,23.903813428150546,1.878674213680085,26,35,4.173452155236546,0.0015178513776646,23.903813428150546,1.878674213680085,0.1878764261823913,0.1878764261823913,0.0,0.0,0.0,0.0
4.176098578619343,4.176098578619343,-0.0011129350880775,23.81688709830912,1.8683061328264217,27,34,4.176098578619343,0.0011129350880775,23.81688709830912,1.8683061328264217,0.18822814528876203,0.18822814528876203,0.0,0.0,0.0,0.0
4.17626102066065,4.17626102066065,-0.0017508911091439,23.762584263292904,1.8560244070083,28,33,4.17626102066065,0.0017508911091439,23.762584263292904,1.8560244070083,0.1886237079153832,0.1886237079153832,0.0,0.0,0.0,0.0
4.172854589872979,4.172854589872979,-0.0029501249525763,23.77792764216909,1.8451997961855775,29,32,4.172854589872979,0.0029501249525763,23.77792764216909,1.8451997961855775,0.18892610165323864,0.18892610165323864,0.0,0.0,0.0,0.0
4.188187801734904,4.188187801734904,-0.002002828083698,23.76566779571611,1.857228890885317,30,31,4.188187801734904,0.002002828083698,23.76566779571611,1.857228890885317,0.18869707033364408,0.18869707033364408,0.0,0.0,0.0,0.0
4.189801024289883,4.189801024289883,-0.0033655425722913,23.745511474786845,1.9247760889090637,31,30,4.189801024289883,0.0033655425722913,23.745511474786845,1.9247760889090637,0.18883113460078696,0.18883113460078696,0.0,0.0,0.0,0.0
4.186947861426474,4.186947861426474,-0.0048281327302342,24.195720581098644,1.8822317526092551,32,29,4.186947861426474,0.0048281327302342,24.195720581098644,1.8822317526092551,0.18901352016959364,0.18901352016959364,0.0,0.0,0.0,0.0
4.186434538254801,4.186434538254801,-0.0017283516537544,23.97347780130266,1.855276687885587,33,28,4.186434538254801,0.0017283516537544,23.97347780130266,1.855276687885587,0.18923547980364822,0.18923547980364822,0.0,0.0,0.0,0.0
4.1876767977261,4.1876767977261,-0.0037602909334894,23.520157783193987,1.839250891718188,34,27,4.1876767977261,0.0037602909334894,23.520157783193987,1.839250891718188,0.18819794691007435,0.18819794691007435,0.0,0.0,0.0,0.0
4.183948312348072,4.183948312348072,-0.0004037735175986,23.52943289153009,1.8185396073994429,35,26,4.183948312348072,0.0004037735175986,23.52943289153009,1.8185396073994429,0.1891443728539236,0.1891443728539236,0.0,0.0,0.0,0.0
4.186703871962386,4.186703871962386,-0.0008004174931019,23.947667716448013,1.8134770059567056,36,25,4.186703871962386,0.0008004174931019,23.947667716448013,1.8134770059567056,0.18800351931711495,0.18800351931711495,0.0,0.0,0.0,0.0
4.186404820230849,4.186404820230849,-0.0008531365495727,23.724670891624807,1.7971018450305436,37,24,4.186404820230849,0.0008531365495727,23.724670891624807,1.7971018450305436,0.19029010161426543,0.19029010161426543,0.0,0.0,0.0,0.0
4.184538174451997,4.184538174451997,-0.0032228127237287,23.509674105704786,1.7810046294120476,38,23,4.184538174451997,0.0032228127237287,23.509674105704786,1.7810046294120476,0.19112952755966917,0.19112952755966917,0.0,0.0,0.0,0.0
4.186047633014145,4.186047633014145,-0.0016663410712669,23.25958800152568,1.7710130422682329,39,22,4.186047633014145,0.0016663410712669,23.25958800152568,1.7710130422682329,0.1896900865651477,0.1896900865651477,0.0,0.0,0.0,0.0
4.186011762299764,4.186011762299764,-0.0065778094088911,23.41190207365984,1.7604712448170945,40,21,4.186011762299764,0.0065778094088911,23.41190207365984,1.7604712448170945,0.19131535671213143,0.19131535671213143,0.0,0.0,0.0,0.0
4.185653001522096,4.185653001522096,-0.002971874776347,23.99387524361192,1.7502913788006589,41,20,4.185653001522096,0.002971874776347,23.99387524361192,1.7502913788006589,0.18977126809386968,0.18977126809386968,0.0,0.0,0.0,0.0
