Time_s,V_meas_V,V_sim_V,V_err_mV,SOC,Current_A,Temp_C
21.343000000000004,3.97324826306854,3.9742928923947236,-1.0446293261834327,1.0,-1.9890572905611563,22.525024205049192
32.437,3.949105592687666,3.9461153920488905,2.99020063877542,0.9969345987707385,-1.989830189280719,22.567178678643277
43.578,3.929492422777214,3.9279096067311854,1.5828160460285012,0.9938558685384096,-1.9894997941621224,22.634411013920637
54.687,3.9126842309885337,3.914135738074427,-1.4515070858931445,0.99078691031301,-1.988625909839455,22.72708346937773
65.828,3.897726375308536,3.902208713584695,-4.482338276158959,0.9877093801388309,-1.989152970707972,22.81262514886445
76.953,3.8841753649795794,3.8912560006213837,-7.080635641804278,0.9846348495061058,-1.9904642078306003,22.92065325064569
88.093,3.872229151568393,3.881110083690999,-8.880932122606211,0.9815558549872169,-1.989564613713389,23.020914058072453
99.265,3.8611457149962,3.87146842303105,-10.322708034849803,0.9784697449011595,-1.988235712031984,23.12902114636108
110.421,3.85096593620779,3.8619566172481825,-10.99068104039258,0.9753874613997904,-1.990330299057529,23.243996896346875
121.562,3.842022982860654,3.8531279655211996,-11.104982660545826,0.9723090213332182,-1.9886246384381656,23.363909660928435
132.671,3.833838379084556,3.8444434245711223,-10.605045486566489,0.9692398056858547,-1.989834747828353,23.466684398215843
143.765,3.826239365680277,3.8361773472969705,-9.93798161669357,0.9661736872622119,-1.9899836495446208,23.584270203926163
154.89,3.8193698713744326,3.8282604027689446,-8.890531394512013,0.9630991775395767,-1.9896064633494552,23.72413691418792
165.96800000000002,3.812931536317508,3.820737865682238,-7.806329364730136,0.9600386027339498,-1.9887539989205252,23.82054728961904
177.078,3.806867722794921,3.813393410896413,-6.525688101492122,0.9569695218308919,-1.989172644106886,23.94195399427759
188.343,3.801225865818696,3.806240024894655,-5.014159075959146,0.953856998488168,-1.989552268030241,24.07105229375744
199.468,3.795858791559338,3.799421804880744,-3.563013321405961,0.9507822688874,-1.9903224511660564,24.19484526071386
210.578,3.790602255790922,3.7930061381997127,-2.4038824087906363,0.9477116206954022,-1.989635601468408,24.30065148930724
221.75,3.78564715085958,3.7868656666904297,-1.2185158308497535,0.9446252151852604,-1.9885455071997629,24.420531508670564
232.89,3.781010250330856,3.780940432930758,0.06981740009770476,0.941548759453943,-1.9882015781657132,24.53627124765536
243.968,3.776652449156053,3.775149236465953,1.5032126901002307,0.9384887635053356,-1.9894064431329224,24.6717731770405
255.031,3.7721612259285022,3.7696471804866474,2.514045441854851,0.9354316893344541,-1.9897916098991728,24.77702877659141
266.14,3.7680114135959455,3.764326484714817,3.6849288811287018,0.9323611927335678,-1.9903282076147504,24.904966843213483
277.218,3.7637505736224406,3.759460873951883,4.289699670557479,0.9293005179844627,-1.988162168546425,25.01866065263673
288.312,3.759542182058534,3.7545924521900624,4.949729868471753,0.9262368395484113,-1.98848912757219,25.11580349772651
299.421,3.755727129808946,3.749879977357629,5.847152451317061,0.9231684220332605,-1.9889356827771163,25.223708976494887
310.625,3.751906162621615,3.7451889142223256,6.717248399289222,0.9200720993938405,-1.9906292946996056,25.339672977498445
321.703,3.7479617195870105,3.7410738710387204,6.887848548290165,0.9170113110729807,-1.9880087103898887,25.45455164858745
332.796,3.744076474443929,3.73671543347779,7.361040966139321,0.9139466478500462,-1.990279436212161,25.56251759629448
343.906,3.740548354539563,3.7328208438097894,7.727510729773623,0.9108769540518914,-1.9884415982999863,25.670714749767587
355.031,3.73672602901133,3.728927664124722,7.798364886608233,0.9078045932531256,-1.9883669861699025,25.76577962013573
366.109,3.733154048004101,3.725122671289686,8.031376714415117,0.9047449074205859,-1.9888379234321187,25.86056730015436
377.218,3.729498337661988,3.7213049249697163,8.193412692271806,0.9016749574821388,-1.9905732849248563,25.9616040618584
388.343,3.7258790706613114,3.717744784456885,8.134286204426466,0.8985994312760994,-1.9903325458137475,26.07534979982664
399.453,3.722286370417873,3.7141975415698263,8.088828848046514,0.8955275255682071,-1.991255410410246,26.15858433671679
410.531,3.7185184051165776,3.710958968490319,7.5594366262587975,0.8924649567367299,-1.989697033467121,26.27524575841588
421.64,3.714963648923378,3.707744499317997,7.219149605381059,0.8893956131225226,-1.988928229345439,26.38297505336888
432.703,3.7111404324907658,3.7044298768564783,6.710555634287463,0.8863384884099403,-1.990335610588018,26.48239260186637
443.859,3.70756500070879,3.7012744486249143,6.2905520838758555,0.8832547217233175,-1.9901448741169223,26.589443083605232
455.031,3.703801805776674,3.698104458161596,5.697347615078119,0.8801661481928652,-1.990830675338369,26.65000805597125
466.156,3.699871237520849,3.695275342570889,4.595894949960044,0.8770920023610156,-1.9882884238646676,26.728947893574755
477.281,3.696168095552083,3.6923210777031494,3.847017848933376,0.874020010170993,-1.988043040074763,26.80474572587699
488.359,3.6923590001809385,3.6891684381895518,3.1905619913867866,0.870959227784351,-1.9905872512814415,26.87531084619123
499.484,3.688684578075344,3.686507260844677,2.17731723066672,0.8678859682293608,-1.9873846670879207,26.97336753055501
510.562,3.6849048515593936,3.6834479812137606,1.4568703456330212,0.8648263697277403,-1.989706723355759,27.047869933677163
521.671,3.6812173282239673,3.6807341215484333,0.4832066755340314,0.8617578483117236,-1.987852768105245,27.099559179080536
532.796,3.677775132892083,3.677980658321238,-0.20552542915508454,0.8586870661896481,-1.9869124056375045,27.15570147980516
543.984,3.6740527187854255,3.674888210564459,-0.8354917790334149,0.855597306607582,-1.9898964951267324,27.21233187073753
555.109,3.6707131918185953,3.6722164052863286,-1.5032134677332998,0.8525241487008868,-1.987943851516968,27.27948471474945
566.187,3.667417345545964,3.669317076878862,-1.8997313328976695,0.8494645230775756,-1.9891827936971147,27.333328841984187
577.296,3.663835900815145,3.666576063954205,-2.7401631390602255,0.8463960060739096,-1.9883709782706225,27.397324666768323
588.421,3.660640894754589,3.6637310744739326,-3.0901797193436664,0.8433233164490151,-1.9888632328287683,27.428683813485502
599.593,3.6573277654662792,3.6607559213727687,-3.428155906489483,0.8402358974995479,-1.9906241349058176,27.468654990029616
610.671,3.6542243330199295,3.658126058075919,-3.9017250559894023,0.8371747586082783,-1.9884695674123731,27.50744744203862
621.875,3.651003967642708,3.655266433625552,-4.262465982844077,0.8340801652445605,-1.9888728493615688,27.56608281853024
632.921,3.647781196138792,3.652351646437736,-4.570450298944095,0.8310279088584188,-1.9901686100301348,27.61013910978394
644.046,3.644703388838941,3.6496537961731224,-4.950407334181506,0.8279541196697691,-1.9884888566265848,27.68379460104172
655.109,3.641781683100825,3.6466828073651727,-4.901124264347523,0.82489737683934,-1.9902779117165104,27.701309930238452
666.203,3.638791976186678,3.6439089677792493,-5.116991592571285,0.8218314235256143,-1.9893261731626275,27.753655935522755
677.281,3.63589232304104,3.641065615439665,-5.173292398624962,0.8187706651101092,-1.989272958745116,27.816116865512765
688.343,3.63287397813376,3.638216489757248,-5.3425116234882,0.8157144342027043,-1.9891870906699345,27.847260603410337
699.468,3.630010596244724,3.6353241332717037,-5.3135370269794535,0.8126407946039692,-1.989276749490532,27.854660166139304
710.546,3.626905914510493,3.6324502932424543,-5.544378731961341,0.8095801735613835,-1.989143814982736,27.88282142682037
721.656,3.624323131099185,3.6295284734517925,-5.2053423526077225,0.8065106504634894,-1.989355969866573,27.907758161092428
732.781,3.621361933237649,3.626583400930092,-5.221467692442694,0.8034366006227371,-1.9896388801857876,27.943492711582262
743.859,3.618508559963035,3.623729036790652,-5.220476827616949,0.8003758996257151,-1.9888856149501848,27.97768401399485
755.046,3.615500088848051,3.6209628031740033,-5.462714325952245,0.7972872976654678,-1.986788670163032,28.04254938993354
766.109,3.612859637344625,3.6178493211506506,-4.989683806025713,0.7942327119285861,-1.989170347381547,28.09407411916184
777.25,3.610056709139252,3.6148286054223493,-4.771896283097377,0.7911542777595819,-1.9897769673713244,28.07621819175173
788.312,3.607303576850714,3.6117995096378106,-4.495932787096812,0.7880965189465654,-1.9906720389057493,28.084700019564654
799.421,3.6045706539807143,3.608886374372617,-4.315720391902644,0.785025587569221,-1.9900113559775805,28.125227484711427
810.562,3.60172190816622,3.6060866593760705,-4.364751209850581,0.7819478214457551,-1.9880724944764052,28.18666928527977
821.718,3.5989705804751404,3.603149659421742,-4.179078946601411,0.7788675694848852,-1.987871234147363,28.2164689628069
832.812,3.59622424808137,3.6000769793277,-3.852731246329899,0.7758034547777616,-1.9893463413511692,28.25309823482868
843.921,3.593485051883584,3.597106922520931,-3.62187063734698,0.7727340095089837,-1.9894106908209692,28.301786373423035
855.015,3.5910488454349814,3.594126933525839,-3.0780880908576336,0.7696684022615464,-1.989744200390336,28.324565017688958
866.171,3.5882883683010047,3.5913623669053836,-3.073998604378847,0.7665871568826997,-1.987481817482729,28.367253245018887
877.343,3.585707975772491,3.588424899761266,-2.7169239887752106,0.76350319770563,-1.98754612288643,28.43937128192774
888.468,3.5828454687433515,3.58518968127052,-2.3442125271686542,0.760429352204028,-1.991184234243355,28.465405290793065
899.578,3.580558881824064,3.5824768426147364,-1.9179607906725238,0.7573588660996794,-1.9885637317890716,28.510501288921237
910.656,3.5781731108535104,3.5795243940389896,-1.3512831854791685,0.7542985620294878,-1.9894448086296608,28.548382268905563
921.781,3.575563507443776,3.57656605896901,-1.0025515252336525,0.7512239445396082,-1.9902847962482453,28.58262983317441
932.843,3.573088530391628,3.5738549664733728,-0.766436081744537,0.7481673741674654,-1.988617152663032,28.604867382991657
943.953,3.570782490328213,3.5709453296897338,-0.16283936152072798,0.7450980875564792,-1.9895761145017403,28.6616887201198
955.062,3.568535925862362,3.5682601780457675,0.2757478165946736,0.742029515929282,-1.9880484630154995,28.70324772988318
966.14,3.5660463512840432,3.565293172556741,0.753178727302295,0.7389689214441932,-1.990337580067935,28.72758257165924
977.296,3.563534738643052,3.5625734514913083,0.961287151743484,0.7358856185422933,-1.9895442581680371,28.751955030868285
988.453,3.561174447997883,3.5599831210235156,1.1913269743675237,0.7328040196918568,-1.9877814966303584,28.808284513595883
999.687,3.5587774307465665,3.5572370864475182,1.5403442990482574,0.7297022442774229,-1.98814568583778,28.827596622005707
1010.781,3.5564640155111857,3.5545279867835484,1.9360287276373178,0.7266384072572925,-1.9887114522439944,28.887106164164543
1021.859,3.5541683735121024,3.5519046638172886,2.263709694813709,0.7235786054679538,-1.9886441865422884,28.94928318085477
1032.968,3.551887416180606,3.549263666234617,2.623749945989129,0.7205099126180634,-1.9891375254410013,28.97393397749376
1044.156,3.5497066285558256,3.5465939532438235,3.1126753120021,0.7174182398590018,-1.9901338126434545,29.03190271986601
1055.296,3.547459197507902,3.544107928874833,3.3512686330690045,0.7143395419219329,-1.9895116356322275,29.07212435345088
1066.421,3.5453321120089667,3.541626689001836,3.705423007130726,0.7112655028654,-1.9894692555202875,29.12773676179316
1077.562,3.5431414418317986,3.5391961389853535,3.94530284644512,0.708187227117409,-1.989273296411596,29.143116113629997
1088.671,3.541088705315089,3.5367769829554767,4.31172235961208,0.7051177488331237,-1.9895265319894213,29.19849774734536
1099.781,3.5390906957598265,3.5345250952936733,4.565600466153175,0.7020487431768907,-1.988302581399792,29.232712350811752
1110.875,3.5368944610825217,3.532200861521476,4.693599561045758,0.6989848775300396,-1.9885917141343676,29.309019931889797
1122.046,3.5347510720431647,3.5297232737360074,5.027798307157383,0.6958977471434994,-1.9908799147421223,29.36002070092256
1133.234,3.532601433801552,3.527750091168223,4.851342633329203,0.6928067059324508,-1.9875785621169848,29.37760005679557
1144.343,3.530662343593493,3.525565886758964,5.096456834529306,0.6897397987845428,-1.987888440302231,29.42263524453702
1155.453,3.528779552538247,3.523364329689507,5.4152228487396314,0.6866717126780157,-1.988748817482531,29.48829798890576
1166.656,3.5268172877711854,3.521176312336756,5.640975434429318,0.6835765781329748,-1.9896442422862903,29.534832491718085
1177.765,3.524749247283839,3.5191572722784166,5.591975005422523,0.6805070238877955,-1.9892540501415512,29.537852781557337
1188.859,3.5227248491921483,3.5170419867628695,5.682862429278845,0.6774408581901424,-1.9906257088457688,29.56377629074701
1199.984,3.520699045181498,3.515185972780017,5.513072401480912,0.6743660777266784,-1.9893148461099317,29.634552856620346
1211.031,3.518960421799025,3.513411809778918,5.548612020106702,0.671314918070865,-1.9879368098792916,29.680249561772488
1222.093,3.516921632214625,3.511478734524535,5.442897690090209,0.6682598877054078,-1.988960429551497,29.70688643809201
1233.218,3.515049412623183,3.5095729140767373,5.476498546445718,0.6651859908785681,-1.989836362043224,29.735360956167067
1244.296,3.5131900032604,3.5078779111578795,5.312092102520705,0.6621252249483711,-1.9887725380143384,29.764025154630808
1255.406,3.5113309173193024,3.50601994613108,5.310971188222435,0.6590553652630566,-1.9901635077576316,29.82618379068394
1266.468,3.509490953503356,3.504447561817542,5.043391685813692,0.6559988904129089,-1.9886140950381843,29.91184244492281
1277.609,3.5076301868218747,3.502630312130656,4.999874691218764,0.6529203939533115,-1.9904137317462447,29.950241190583125
1288.796,3.5057953159121578,3.5011682137957063,4.627102116451454,0.6498294999774636,-1.9882108550247235,29.92930009416244
1299.89,3.5039208269046287,3.499650064932677,4.270761971951753,0.6467665304658081,-1.987520257995026,29.9520124852092
1311.062,3.502332461428636,3.4979514033795125,4.381058049123698,0.6436812965587093,-1.98915072859853,30.00150503783711
1322.234,3.500302940009246,3.4963496593210865,3.9532806881594773,0.6405943079627195,-1.9897819407759836,30.069536021957177
1333.359,3.4985452013026324,3.4947924517324673,3.752749570165026,0.6375194103724708,-1.990310220984138,30.0733504381554
