Time_s,V_meas_V,V_sim_V,V_err_mV,SOC,Current_A,Temp_C
22.64,4.021628974272779,4.023857021231102,-2.2280469583231266,1.0,-0.9960169544097164,5.7979693696449095
35.062,4.003941957359459,4.001498765921528,2.443191437930814,0.9982819468454334,-0.9956080194881644,5.825281901894948
47.422,3.990042414982725,3.9867344873329986,3.3079276497263166,0.9965716717788676,-0.9969454561224684,5.89482040459654
59.89,3.978329019620491,3.976118174532068,2.2108450884230635,0.9948445692453873,-0.9977831677238256,5.943252409151111
72.297,3.967772983021747,3.9679778753486894,-0.2048923269422076,0.993125133210407,-0.9978546902367766,6.002246878066864
84.687,3.9587168154905967,3.961245538676398,-2.5287231858013293,0.9914086608272934,-0.9970768930428776,6.043283001203266
97.062,3.950282338676752,3.9553113860174065,-5.029047340654458,0.9896957681963432,-0.9961072593355668,6.1143409406277724
109.484,3.942472910359599,3.94975378975752,-7.280879397921325,0.9879772859816996,-0.996015095427534,6.1600711390123015
121.844,3.935336040917376,3.944459536694534,-9.123495777157764,0.9862673497685198,-0.996143599539295,6.2121505094877865
134.219,3.9286371470823007,3.939306831956964,-10.669684874663243,0.9845550901009713,-0.9963040136080636,6.284434769568213
146.547,3.9226746666045176,3.9342325258872646,-11.557859282746996,0.9828485215244473,-0.9970921173089032,6.345008750821606
158.937,3.9170433850136455,3.929470022194235,-12.426637180589672,0.9811357748976222,-0.9935092891708154,6.394624743212092
171.406,3.9116249991522127,3.924556640906089,-12.931641753876288,0.9794146888402289,-0.9941111476294396,6.456266440306047
183.734,3.906606670594928,3.9195922214804884,-12.985550885560304,0.9777103927379803,-0.996630568170321,6.500146808435026
196.109,3.901834601286604,3.914785114896152,-12.950513609547798,0.9759978410382997,-0.996156864185317,6.54970935506734
208.5,3.897357649276472,3.910136851804831,-12.779202528359068,0.9742851339518551,-0.9942379421097474,6.595711506152052
220.906,3.893280749343874,3.905453291936012,-12.172542592137958,0.9725719731756287,-0.9942769037438663,6.658759449792086
233.328,3.8890521046598914,3.9007513508957,-11.699246235808758,0.9708558815026336,-0.9950742547757307,6.729313037808136
245.75,3.885291912397741,3.896092465975616,-10.800553577875238,0.9691386477817052,-0.9956008041011376,6.773841329752672
258.156,3.881667545346841,3.891586673464284,-9.919128117442888,0.9674241490717789,-0.9944670197694429,6.82048137964128
270.609,3.8782206322593287,3.8870295850642704,-8.808952804941761,0.9657035346688597,-0.9951617766680396,6.876865924957586
283.031,3.874989331936282,3.8825637634465813,-7.574431510299462,0.9639866587522707,-0.995098503390066,6.926456433376358
295.39,3.8715173306985577,3.8781364108814573,-6.619080182899584,0.9622780461293192,-0.9956792108669416,6.96342472222504
307.75,3.868550747474244,3.8735606800094584,-5.009932535214201,0.9605657252391108,-0.9992577485991052,7.013845370903887
320.062,3.8656469392773136,3.8695456638483106,-3.8987245709969365,0.9588615123294861,-0.9939737246460764,7.069690382676311
332.437,3.862606557265458,3.865279757019242,-2.6731997537838836,0.9571518648591664,-0.9954342408170264,7.116744192413155
344.828,3.860028690757264,3.8611866659024296,-1.1579751451655795,0.9554399049163632,-0.99409228459377,7.168612817834279
357.172,3.8572940759609824,3.8569051004754837,0.3889754854986549,0.9537328548117224,-0.9972817843325452,7.193139389682729
369.578,3.854676507062841,3.852746056040622,1.930451022218893,0.9520139957091567,-0.9978472723293152,7.157907076372716
381.922,3.8517930805552254,3.8488483968599714,2.9446836952540245,0.9503051744648489,-0.995592934899525,6.853593638107919
394.359,3.848954428978912,3.844929371976469,4.025057002443155,0.9485858633095682,-0.9950865405401004,6.537166613409153
