Time_s,V_meas_V,V_sim_V,V_err_mV,SOC,Current_A,Temp_C
20.828000000000003,3.977217777521597,3.978812837024394,-1.595059502796925,1.0,-1.9889289930611924,22.63621240111504
31.531,3.954928818054967,3.9514405028797364,3.4883151752307384,0.997044198344422,-1.9878573136119635,22.67893502046864
42.187,3.937012260184405,3.9343754824923716,2.6367776920332986,0.9941019606403866,-1.9881395837332827,22.747982878776465
52.89,3.9216580395053273,3.921842584094476,-0.18454458914884952,0.9911453333067869,-1.989757604329479,22.8377313876406
63.562000000000005,3.90782455910894,3.911742858290945,-3.918299182004592,0.9881969087551244,-1.9886263484383664,22.933201397199785
74.25,3.895485277409112,3.902609649764421,-7.124372355308939,0.9852449875280997,-1.9885130292895856,23.013678942722574
84.922,3.8842656762576286,3.8939871487322524,-9.721472474623738,0.9822973466800888,-1.9888134522843357,23.112171840840983
95.687,3.8741028584756574,3.8855695291951053,-11.466670719447958,0.9793233301498203,-1.9894343912704324,23.21838941498051
106.359,3.864722895208603,3.8773730981422174,-12.65020293361463,0.9763735663234193,-1.9907566788357405,23.331882180876363
117.0,3.8560829499188825,3.8696672309690667,-13.584281050184277,0.9734330629524253,-1.9884979534652103,23.437623941552715
127.672,3.848247860102838,3.861822165908844,-13.574305806006048,0.9704845029765473,-1.9900687306280505,23.54172175781884
138.375,3.841079703677013,3.8542572230266905,-13.177519349677702,0.9675264621921953,-1.9897301383497727,23.653615267182985
149.062,3.8342424774757418,3.847008099575386,-12.765622099644158,0.9645744096292499,-1.987958352939839,23.78033254770038
159.734,3.828195854647848,3.839652180556392,-11.456325908544063,0.9616263168603459,-1.9899779169455567,23.890707862988386
170.453,3.822342919726802,3.8326886272997895,-10.345707572987362,0.9586646525991391,-1.9887482106202696,23.996864712730687
181.172,3.8167478097833154,3.825788928113618,-9.041118330302744,0.9557035047812341,-1.9892841224176117,24.116468031166956
191.906,3.8115630759241945,3.8191353253570917,-7.572249432897138,0.9527380515795904,-1.9889650022022896,24.231359259848087
202.594,3.806713066247093,3.8127434561357956,-6.030389888702636,0.9497860673002906,-1.9882593261956,24.35493463550404
213.25,3.801885494412442,3.8065542454276087,-4.668751015166617,0.9468437931320293,-1.987786847130484,24.46768194055168
223.937,3.7974925841486553,3.8004465297072603,-2.9539455586049534,0.94389279530322,-1.9884804622035672,24.57801278151373
234.625,3.793148046374125,3.7945601573538843,-1.4121109797593512,0.940940838428184,-1.9887069442820695,24.69677449207045
245.312,3.789058921640284,3.7889770453588834,0.08187628140055025,0.9379897901425144,-1.987628352213085,24.80507111962226
255.953,3.784872068862612,3.7834241982387913,1.4478706238207906,0.9350512776237082,-1.9889321468761,24.918031616734407
266.656,3.780875293646097,3.7780562048751047,2.8190887709924617,0.9320941315042972,-1.9896630245262592,25.02930392005773
277.39,3.777038871549929,3.7730354064169753,4.003465132953465,0.9291289277278638,-1.988251488296585,25.137462629556808
288.094,3.773220049718629,3.7680484236751393,5.171626043489752,0.9261724619191286,-1.989056774575856,25.239095457624693
298.828,3.769227832516255,3.763230920629863,5.9969118863918425,0.9232066817454712,-1.989630993326765,25.35179441750192
309.531,3.765733770005367,3.7586811384888996,7.0526315164674,0.920249376415629,-1.9891783825237035,25.46916999501216
320.234,3.762025679959886,3.7543187134576117,7.706966502274426,0.9172928430655853,-1.9885923584488567,25.56919798861893
330.937,3.7584388864585456,3.7500970269549097,8.341859503635973,0.9143369448931986,-1.9883238035961623,25.68645072742303
341.719,3.7549131474140327,3.7459577099411256,8.955437472907057,0.9113592493323746,-1.9885650923291427,25.791634488835776
352.359,3.7514852274084265,3.741976903401136,9.508324007290625,0.9084200797656277,-1.9892583814637268,25.8948733810436
363.078,3.74809455814264,3.7382561591793144,9.838398963325723,0.9054594398884384,-1.9880915794958784,25.97768436474793
373.812,3.744549623085976,3.7346072562742907,9.942366811685144,0.9024957221809252,-1.9878293249375445,26.08294716562116
384.5,3.741139247526696,3.730951701933859,10.187545592836855,0.8995437696723866,-1.9893521985426383,26.18012516855629
395.14,3.737849793547492,3.7277080513999343,10.141742147557586,0.8966054481721432,-1.987323516072588,26.283435289157723
405.812,3.734358304170395,3.7243203716984596,10.037932471935296,0.8936588418271177,-1.988607084411496,26.38753946977821
416.5,3.7310918836025615,3.7211782438071035,9.913639795458007,0.8907073855227248,-1.9879059005490076,26.471783116045
427.172,3.727657138320063,3.7179870887429716,9.67004957709161,0.8877599236224062,-1.9891791223696815,26.57693879498119
437.797,3.724260088268808,3.7150221873110754,9.237900957732581,0.8848247728414659,-1.988813465445934,26.678103700319383
448.453,3.720869285843482,3.712045297919562,8.82398792392003,0.8818807240407089,-1.9896308599011836,26.76929094444304
459.156,3.717387510505443,3.709201407712259,8.186102793183991,0.8789231394738699,-1.9895542062001812,26.85468844373278
469.797,3.713844350874569,3.706483422701336,7.36092817323275,0.8759830801723915,-1.9890994862431368,26.92935951219831
480.531,3.7103933779957554,3.7038585362542626,6.5348417414927695,0.8730183956349007,-1.988118451139611,27.00481254362009
491.203,3.7070095952748257,3.7012176414927485,5.791953782077197,0.8700713928623133,-1.988347059098388,27.08393411879804
501.859,3.70363067808772,3.6986713584971946,4.959319590525535,0.8671288739257956,-1.9880298821417248,27.1689554128323
512.547,3.7003100658405215,3.696071803110309,4.238262730212661,0.8641771399091113,-1.9888572660855668,27.23992668115159
523.219,3.697022063677904,3.6933938307863325,3.628232891571326,0.8612275925817564,-1.991041676372342,27.32682737673593
533.922,3.693599669860681,3.691077346458081,2.5223234026001684,0.8582693790462913,-1.9889896149195576,27.38904156512106
544.625,3.69024061826386,3.688751399385878,1.4892188779818127,0.8553135401714995,-1.9878467671229771,27.450617882772764
555.312,3.686963850253103,3.6863357076804872,0.6281425726157863,0.8523626850980522,-1.9882281891454856,27.50140347320357
566.0,3.68382110002517,3.683905435585033,-0.08433555986320229,0.8494107805439473,-1.9888887250678964,27.549207301849428
